s_acctbal,s_name,n_name,p_partkey,p_mfgr,s_address,s_phone,s_comment
2829.32,Supplier#000005527,MOZAMBIQUE,33023,Manufacturer#4,AxbcrDRxBrjZi4zPVDiYKJL,26-203-161-4959, accounts. carefully regular ideas nag along the carefully even asymptotes.
2829.32,Supplier#000005527,MOZAMBIQUE,53021,Manufacturer#5,AxbcrDRxBrjZi4zPVDiYKJL,26-203-161-4959, accounts. carefully regular ideas nag along the carefully even asymptotes.
2818.15,Supplier#000005288,MOZAMBIQUE,132774,Manufacturer#2,"rAn,yftAaKVJxN4abATLHmoFqwOJx",26-212-331-6862,quests. carefully final dolphins wake carefully thr
2812.65,Supplier#000001913,MOZAMBIQUE,166880,Manufacturer#4,lJb3YmdSWemJjvaeHMPzltmA,26-800-710-7187,"ites detect carefully after the quickly close packages. special, unusual requests nag furiously. sly"
2790.48,Supplier#000009080,KENYA,166563,Manufacturer#4,"Ak6rnVO8pdPvSo4,s5muXA1NUqEl00a",24-739-807-5601,s after the carefully silent packages nag slyly alongside of the closely final requ
2780.91,Supplier#000007759,ETHIOPIA,5258,Manufacturer#3,"bdrgg3Awo9odzj3Izf33,7GF8a3ZyZJVNkh Eq7",15-656-197-6064," special, silent theodolites haggle blithely regular i"
2780.91,Supplier#000007759,ETHIOPIA,100228,Manufacturer#4,"bdrgg3Awo9odzj3Izf33,7GF8a3ZyZJVNkh Eq7",15-656-197-6064," special, silent theodolites haggle blithely regular i"
2758.67,Supplier#000008784,ALGERIA,111250,Manufacturer#4,"q1bTX3jym3I,S8jGEVD,4xp2iK9XV",10-969-638-1519,fully. furiously bold instructions haggle quickly requests. fluffily special ac
2755.92,Supplier#000000341,KENYA,77833,Manufacturer#5, NPRtc9bxDs1rQvoxnb6jNYdj03 sTODhZkqnO,24-320-626-2836, carefully express packages. slyly silent ideas haggle
2739.25,Supplier#000009082,KENYA,29081,Manufacturer#5,cpmZ uIOFMb7GMwgwGLk,24-782-843-1885,sits haggle furiously express deposits. slyly special accounts haggle blithely. b
2667.57,Supplier#000006798,MOZAMBIQUE,171763,Manufacturer#1,",AGeUOT5qZ7p80R3HWrsu5KnGgy6eBuEfm128",26-322-315-1118,"onic, regular ideas. furiously regular accounts sleep slyly regular, even deposits. bli"
2656.11,Supplier#000002150,ETHIOPIA,184595,Manufacturer#2,XppSKLYGLXd8EElEYGKFGM92h,15-313-570-1950,s according to the unusual requests wake slyly about the 
2576.28,Supplier#000000983,ALGERIA,195944,Manufacturer#5,"4c2PrvCJFYI,6Tv876Q7XlUn8KgLjWkwXB0KDbr",10-384-209-1825,cross the bold accounts. unusual warthogs print carefully ab
2568.41,Supplier#000006899,KENYA,84390,Manufacturer#2,cPBHH0nk5RgOCAJDh7SpKnDnoDEMFAYnIk4m,24-479-609-1113,r requests use carefully up the asymptotes. ironic excuses integrate carefully. fluff
2536.81,Supplier#000000988,ALGERIA,95969,Manufacturer#1,OlyTXi4e2z9u9Xr7adrgYlqs,10-630-928-4130,xes are slyly sly pinto beans. ste
2505.25,Supplier#000007881,MOZAMBIQUE,50365,Manufacturer#1," utL2B55d4N60O6q2QwWXOc8F,CssfoP",26-878-885-8667,egrate. slyly even foxes alon
2484.51,Supplier#000008721,MOROCCO,76213,Manufacturer#2,IjCVVBaGDRfMHvO67U,25-576-839-1734,egular dugouts maintain around the even packages. blithely final foxes print quickly 
2482.69,Supplier#000007905,ETHIOPIA,87904,Manufacturer#2,vhO7uHxQEi,15-155-649-5726, theodolites poach among the carefully silent sentiments. blithely sp
2446.74,Supplier#000003957,MOROCCO,111445,Manufacturer#5,"OrtISGzNc34WSLji3VI76,",25-673-681-9031,uriously regular requests haggle blithely pending pinto beans. quickly 
2344.7,Supplier#000006744,ALGERIA,109213,Manufacturer#2,uPMcRuxbKlbY4Wo9av,10-746-930-8387,n dependencies. fluffily b
2296.68,Supplier#000001893,KENYA,194335,Manufacturer#1,OddrBVqzGNktLybba zkTTGH7V9AUCwOfc2jwv,24-992-104-6804,ag fluffily. regular pinto beans affix carefully silen
2272.18,Supplier#000001935,ETHIOPIA,29432,Manufacturer#3,"GuLwDC4arNx84NUF8qra,ynHzCnArocTt",15-134-339-9047,eodolites detect after the dependencies. quickly unusual foxes affi
2272.18,Supplier#000001935,ETHIOPIA,39431,Manufacturer#1,"GuLwDC4arNx84NUF8qra,ynHzCnArocTt",15-134-339-9047,eodolites detect after the dependencies. quickly unusual foxes affi
2270.59,Supplier#000001701,MOROCCO,19199,Manufacturer#4,"SwpkqP47TyfW1aYCtH,",25-366-807-7745,s. express foxes cajole in place of the slyly express theodolites. regular deposits cajole sly
2241.43,Supplier#000001851,MOROCCO,21850,Manufacturer#5,eHu8sfaKORUsHAczmnXZM5Bo,25-797-496-9211,"ages. even, regular deposits hang. accounts accordi"
2241.43,Supplier#000001851,MOROCCO,199331,Manufacturer#5,eHu8sfaKORUsHAczmnXZM5Bo,25-797-496-9211,"ages. even, regular deposits hang. accounts accordi"
2238.82,Supplier#000002517,MOZAMBIQUE,94989,Manufacturer#4,y6pfnpV29bplRrPO3IpYm748E5VCL47470Yq7,26-197-426-5039,requests cajole. blithely idle accounts print about the 
2224.53,Supplier#000001836,ALGERIA,31835,Manufacturer#1,H48yLoy8RhyPYWuvfMClz5sPZdGRWXXvd,10-440-314-6740,es haggle. slyly final instructions wake furiously. slyly silent pl
2154.12,Supplier#000007774,MOZAMBIQUE,80249,Manufacturer#4,gAxvGZAZGzj9D2Nf3zXfaXDoANN,26-476-530-8706,"cial deposits cajole regular, bold pinto beans! blithely un"
2072.87,Supplier#000003004,ETHIOPIA,85479,Manufacturer#1,dWDqU1cnM2Bzm0MHPuzjfVwO,15-931-357-9763,"ual, even theodolites are carefully. theodolites sleep"
2055.46,Supplier#000006119,KENYA,126118,Manufacturer#5,uGAxVFeZIaAdWL,24-150-341-6915,"ar deposits unwind bravely final, regular asymptotes. blithely bold requests are blith"
2043.8,Supplier#000007065,MOROCCO,42056,Manufacturer#5,"iKaQGcY9nnzdBS1aBKjK9IeTEIKOtIHKQ,JyK",25-436-118-7920,its. carefully careful accounts haggle blithely regular platelets. b
2029.1,Supplier#000009060,ALGERIA,181505,Manufacturer#3,XISg7MU2oveOgyzKIYEVZ9Sdyi2ufBrjFoD,10-752-251-9004,e bravely among the furiously regular dol
2016.37,Supplier#000003593,MOROCCO,121080,Manufacturer#4, gK67PKD VRTA8GI8Rl,25-275-944-7043,ites are blithely unusual deposits.
2016.35,Supplier#000002844,MOROCCO,187807,Manufacturer#1,KtFkdh0ErISg8IQ0d7lueUCmVg3A6b,25-459-219-9071,ly express packages integrate against the regular
2010.81,Supplier#000005525,KENYA,195524,Manufacturer#3,"Px0Q zINtsJXnLjS,cx45hosGu",24-971-946-3756,ans need to haggle blithely deposits. blithely close deposits
1985.27,Supplier#000003674,KENYA,36164,Manufacturer#2,"0CcGgdjmX,7Ze41syoSZmG,c2WyfByWVsXDgOTe",24-780-366-3010,"onic, regular instructions. requests after the closely special accounts"
1983.64,Supplier#000009041,ALGERIA,44032,Manufacturer#4,"0ZdvhTlldt3x vo5dzJa3N,u6",10-637-812-6249,l deposits among the slyly final instructions print 
1931.01,Supplier#000007992,MOZAMBIQUE,97991,Manufacturer#2,YtMjlcIOzWw xvTp3VD,26-926-975-6279,"timents thrash. blithely even pinto beans run special, regular excu"
1887.55,Supplier#000000803,MOROCCO,85786,Manufacturer#2,1i3CIvAOeFy6VcmhT9Jn1En pnYmXtLz,25-347-400-8216,sits haggle closely carefully special accounts. silent pinto beans are slyly after the quickly bold
1866.57,Supplier#000004674,MOROCCO,142159,Manufacturer#1,J9N1i1Pmpim,25-640-960-1813,nal instructions. ironic accounts sleep alongside of the carefu
1861.48,Supplier#000001358,MOZAMBIQUE,106337,Manufacturer#5,fi0HBwLQZI95nnh7y7JdqTeX9yb1DDn,26-489-989-1065,ly even accounts use slyly. slyly even requests u
1838.95,Supplier#000005489,ALGERIA,22986,Manufacturer#2,48dcXeh4bEjb9epDxTbhDN6E7mU,10-770-629-7558,", regular instructions are f"
1820.83,Supplier#000009882,MOROCCO,154851,Manufacturer#5,zCp3q5hzXN wrh,25-427-215-4592,ve foxes nag along the silent dependencies. deposits detect slyly regular pac
1809.42,Supplier#000006729,MOROCCO,126728,Manufacturer#4,SvQZk f2j1BU4NI58N UafECFQAeZg,25-497-757-9563,regular instructions are against the slyly pending accounts. 
1809.42,Supplier#000006729,MOROCCO,129192,Manufacturer#5,SvQZk f2j1BU4NI58N UafECFQAeZg,25-497-757-9563,regular instructions are against the slyly pending accounts. 
1794.17,Supplier#000001822,ALGERIA,149307,Manufacturer#5,"DmtOSao xFE47olQmkEJjrVw vAnf,DMRVs0",10-996-906-4890, among the slyly quiet packages doze slyly carefully special reques
1791.85,Supplier#000003405,MOZAMBIQUE,140890,Manufacturer#2,Y5FNwLs4cnPLq yVMbL9FdxAcqF9QgGSxXQTG,26-717-207-9979,nto beans. dolphins until the slyly regular deposits haggle final foxes. carefully pendin
1774.47,Supplier#000008103,MOZAMBIQUE,133076,Manufacturer#2,F9nljgsENepfXwmJvLG,26-424-806-6121,"grate furiously among the even, quiet accounts. sl"
1765.1,Supplier#000005535,KENYA,15534,Manufacturer#1,"Zwd1shOd42BUh4x,IHTFGmzCfzppQr",24-481-522-9978,ts. quickly ironic requests na
1752.16,Supplier#000007004,MOZAMBIQUE,71989,Manufacturer#5,"ZpySUwvjHCWtRNzHYJYZ,JbT5LMxhAJ0hYtv",26-178-705-1024,ounts across the final requests wake according to the unusual theodolites. quickly ironic 
1752.16,Supplier#000007004,MOZAMBIQUE,94494,Manufacturer#5,"ZpySUwvjHCWtRNzHYJYZ,JbT5LMxhAJ0hYtv",26-178-705-1024,ounts across the final requests wake according to the unusual theodolites. quickly ironic 
1742.86,Supplier#000006845,MOZAMBIQUE,119311,Manufacturer#5,m3u9ROT3OLcYU1MUZPqG,26-655-526-4256,ously above the deposits. fluffily express asymptotes shall have to use slyly at the f
1681.78,Supplier#000001314,MOROCCO,38810,Manufacturer#2,RhnEA99gwhpZgKH1OMiLHJ,25-594-221-9764,"accounts sleep furiously about the special, pen"
1681.78,Supplier#000001314,MOROCCO,51313,Manufacturer#1,RhnEA99gwhpZgKH1OMiLHJ,25-594-221-9764,"accounts sleep furiously about the special, pen"
1669.85,Supplier#000000514,KENYA,513,Manufacturer#3,bWm 31dd01Z6nb,24-677-367-2786,pending dolphins. bold accounts hang. bold packages against the ideas haggl
1629.99,Supplier#000001963,MOZAMBIQUE,151962,Manufacturer#1,T6vI0At64ENO2YOnYKHzgHrBX5q3NguUQs8W99ee,26-220-467-6960,es might wake above the furiously pending pinto beans. furiously dogged ideas on the furiously 
1570.5,Supplier#000001848,MOZAMBIQUE,94320,Manufacturer#3,HRcMadRKBZng5vMyIctpgOb,26-144-261-5485,ts after the regular gifts cajole carefully according to t
1550.62,Supplier#000000165,KENYA,150164,Manufacturer#3,"JbzCVBou8DvQdz9NRq6,W5FRJ5EVCjj8",24-906-333-8640,es. deposits use bold excuses. pinto beans affix evenly above the slyly fluffy a
1549.59,Supplier#000000296,KENYA,17794,Manufacturer#5,L04hPNG PHrOBdyEYa9z5y2uYad5GrSQ2,24-250-680-5383,ts? slyly thin packages cajole sl
1524.09,Supplier#000002394,KENYA,7393,Manufacturer#3,vkjvbtLDa9,24-503-463-6339,ets after the quickly final ideas promise carefully across t
1491.03,Supplier#000004868,ALGERIA,119845,Manufacturer#5,"U9ytZTnlPYXMNoVFZr,4",10-284-701-9257,aphs. blithely express dependenc
1491.03,Supplier#000004868,ALGERIA,144867,Manufacturer#3,"U9ytZTnlPYXMNoVFZr,4",10-284-701-9257,aphs. blithely express dependenc
1456.01,Supplier#000009935,MOROCCO,134908,Manufacturer#5,lP6SH8mrvWecj6V2GMpcFOr35hDs,25-154-657-6246,gle above the carefully even theodolites. carefully express courts after the blithely special
1448.94,Supplier#000000464,ETHIOPIA,137950,Manufacturer#4,4v1tx4o5McWvPVItwJLM4,15-653-204-7643,ess gifts according to the quickly final accounts engage slyly slyly regu
1380.58,Supplier#000001717,ALGERIA,71716,Manufacturer#3,JfcTUMKQnjVnlzpMPU1eEcgTlSfDAC29wHat5BH,10-501-359-4359,kages nag busily carefully unusu
1357.22,Supplier#000009673,KENYA,137159,Manufacturer#3,xad43IE6t5COMYtf4Eya4opefZ ,24-343-921-5889, the furiously final deposits. furiously even packages nag slyly. foxes along the pi
1355.83,Supplier#000006231,ALGERIA,101210,Manufacturer#4,gTiWFP9OqUvHn,10-310-882-7464,gainst the carefully regular dependencie
1348.35,Supplier#000000835,KENYA,10834,Manufacturer#5,RT1p SVUZDUojsvz LC1EBd4LUZxgyk,24-772-959-9240,"usual, final deposits. regular excuses are. slyly final requests haggle at the quickly re"
1326.75,Supplier#000007775,MOZAMBIQUE,192736,Manufacturer#4,"AEq8dvetetRF7t,5d69Tyio",26-347-515-9936,arefully silent requests are furiously according to the slyly express instructions. th
1294.22,Supplier#000004621,ETHIOPIA,37111,Manufacturer#3,32f54cFyJV6MTfkwbC4oTMYczEPSOxE3 8YI4XP,15-865-976-9704,haggle quickly. slyly ironic platelets among the blithely unusual packages are f
1285.02,Supplier#000005311,ALGERIA,92801,Manufacturer#4,FYGvgr2diMSDVtzAf3i5HbN,10-378-981-1830,: carefully special packages x-ray quickly ironic ideas. furiously regular requests wake 
1262.2,Supplier#000005511,MOZAMBIQUE,140482,Manufacturer#5,FnVLmB8tL6k4ZNuGyx9rU1p7y2E2Z2,26-956-868-8243,s. slyly regular Tiresias along the slyly bold deposits will hav
1194.19,Supplier#000009963,KENYA,24958,Manufacturer#4,uEzUV7Zw0xiCpieA8t426PUZvhlw00GBN,24-279-658-5755,usly: fluffily ironic packages haggle? b
1191.31,Supplier#000002233,ETHIOPIA,24726,Manufacturer#5,CtgeM3lj5nvUZmMa,15-509-673-3425,lar dinos. instructions according to the special requests are enticingly after the
1169.14,Supplier#000002088,KENYA,22087,Manufacturer#2,Yc2RkWhoXU8necvbUtf3mZgO,24-159-426-5821,usual deposits hinder pending
1169.14,Supplier#000002088,KENYA,177053,Manufacturer#1,Yc2RkWhoXU8necvbUtf3mZgO,24-159-426-5821,usual deposits hinder pending
1110.1,Supplier#000003928,KENYA,143927,Manufacturer#1,Mxx0zGiG uesS,24-914-931-3627, the bold requests. slyly regular foxes unwind furiously f
1109.02,Supplier#000001529,MOZAMBIQUE,139015,Manufacturer#1,BahENnHTqOwQaup4uFK11L,26-785-696-3319, cajole carefully. carefully final requ
1085.77,Supplier#000006161,KENYA,38651,Manufacturer#5,sORW5faZPEYZNKlNMNQVcVLE4RJ0GOek,24-735-112-2298,al dolphins. ironic dolphins nod furiously accordin
1063.22,Supplier#000003767,MOZAMBIQUE,186212,Manufacturer#4,Ali7W8  wRIwcyzkix3EJpjqrhS7toy33X7,26-321-180-4149,l foxes. theodolites integrate quickly carefully 
1062.49,Supplier#000001538,ETHIOPIA,133998,Manufacturer#2,CpXSJWLFmAUAoTzmA72HKexlwiuC9OVM2,15-344-384-1691,less instructions affix alongs
1018.79,Supplier#000001550,ETHIOPIA,131549,Manufacturer#5,5PNA rrd31BhsWMUW,15-207-965-2975,ges mold furiously around the slyly regular packages. pin
981.31,Supplier#000008445,MOROCCO,185926,Manufacturer#5,fQkeXHME0mhaVq5N4wvtZy8wWR1p O0URDpUBQB,25-782-373-2941, silent requests sleep sil
914.43,Supplier#000002858,ETHIOPIA,137831,Manufacturer#4,"drG9XDMTFhWBNzlv,d,E2XrOo6 NIGE0DU",15-284-893-1446,gular deposits boost always. quickly dogged instructions nag slyly bold sentiments. instructions
905.46,Supplier#000002024,ALGERIA,102023,Manufacturer#2,TbmgLr5cNkpzB384eq1FE,10-461-607-4760,nt pinto beans doze ironically even accounts. final accounts 
757.74,Supplier#000003286,KENYA,40781,Manufacturer#1,SPxJIDT3Qlt0efxa7sCzuvu,24-567-682-2692,uses cajole slowly express instructions. final foxes sleep carefully f
635.96,Supplier#000007150,ALGERIA,172115,Manufacturer#4,mbT6TPPJamuPMescHaYHRyt2OCW,10-708-722-1522,s nag quickly after the furiously pending accounts. slyly regular asymptotes nag fluffily after
630.74,Supplier#000000257,MOZAMBIQUE,162708,Manufacturer#1,qHl9HJY3w8uc5MrfjebRAVwoYNbWGLmrk3vqMr,26-806-563-6761,lms. final packages use with the blithely ironic ex
630.74,Supplier#000000257,MOZAMBIQUE,175222,Manufacturer#5,qHl9HJY3w8uc5MrfjebRAVwoYNbWGLmrk3vqMr,26-806-563-6761,lms. final packages use with the blithely ironic ex
602.95,Supplier#000005962,KENYA,38452,Manufacturer#4,hL6BIdxLSM,24-748-909-5232,"ccounts should have to promise. final, final pinto beans promise blithely. slyly daring "
541.97,Supplier#000004078,ALGERIA,71570,Manufacturer#2,NMEWEvnhoLsPMTQWm5zhY37kkRM,10-473-484-5398,eans. carefully final platelets nod slyly. blithe warhorses integrate furiously enticingly regula
503.29,Supplier#000007573,MOZAMBIQUE,172538,Manufacturer#5,pYu8zCWeV8mkaC,26-754-576-8528,lar ideas hinder above the slyly express asymptot
464.05,Supplier#000009701,MOROCCO,94682,Manufacturer#1,WVmceoXdnf9yFeqjvH31KTeoM,25-257-268-9350,"ooze along the enticingly bold requests. bold, regular instructions along the ironic acc"
409.69,Supplier#000007672,MOROCCO,140129,Manufacturer#1,lpd5F8LS0Z641MmFQsey7,25-242-730-5044,equests. blithely final courts nag carefully about the carefully special 
400.75,Supplier#000005655,MOROCCO,160622,Manufacturer#5,gVRAKH ZRZMvm,25-158-829-1055,usly according to the carefully special platelets. quickly regular platelets detect ironically. d
387.55,Supplier#000006201,KENYA,96200,Manufacturer#1,"6pSbJIoy,I5O8v8LVv,DEF0nW4N1Ln",24-713-373-9372,fully excuses. carefully busy requests sleep carefully. slyly express packages boost slyly. slyly f
387.1,Supplier#000001583,KENYA,166550,Manufacturer#1,"ZdEJZullabvjWD6w,UIAbYloVNeSIe",24-117-692-4897, foxes. furiously final packages use slyly. carefully regular dolphins serve. blit
371.38,Supplier#000000516,ETHIOPIA,95497,Manufacturer#4,tVeEUWbqbWF,15-165-647-2301,ickly even asymptotes cajole
330.26,Supplier#000004146,MOROCCO,196588,Manufacturer#5,qk4gVmKcuhzxCzhEltwwZ7xTG78S271TPq0Mi,25-979-553-1844,usily idle accounts hinder q
307.31,Supplier#000001284,MOZAMBIQUE,123747,Manufacturer#2,xmY6TeCApG Bv c2laC3D7p9xot,26-812-750-4830,ts sublate blithely along the slyly regular deposits. careful
285.57,Supplier#000006816,ALGERIA,109285,Manufacturer#3,jR3zLvuG77vIiFM5h,10-659-842-8621,"s. stealthy, unusual plate"
216.08,Supplier#000005813,MOROCCO,68294,Manufacturer#4,7Je rPDKl7329hvZxUq,25-920-170-9164,sual ideas integrate across the even accounts. express pinto beans engage permanently pinto 
213.61,Supplier#000002415,KENYA,7414,Manufacturer#1,EHdkhPE8pjuZsKI8mq,24-178-426-6863,s above the special pinto beans impress across the
172.87,Supplier#000000204,MOROCCO,12700,Manufacturer#2,"sTPyz,9iIe tXVlV5TrFp",25-718-760-9193,y special pinto beans. deposits are care
165.26,Supplier#000000900,ETHIOPIA,15897,Manufacturer#1,"1U93EP9tqWTO,tw2Yi",15-926-534-2005,cial theodolites doze slyly. unusual packages run quickly about the pinto b
164.98,Supplier#000006364,KENYA,33860,Manufacturer#2,Fth1F6q6hPccNERsjwWm6dhw RL86my,24-839-889-8482,requests integrate among the blithely r
157.21,Supplier#000000851,MOROCCO,25846,Manufacturer#1,MJJHzpiZzSyo,25-692-383-2877,ounts affix furiously about the fluffily express ideas. accounts hang furiously along the furious
115.78,Supplier#000002176,MOZAMBIQUE,44663,Manufacturer#2,"YomoY6UPv5fA,VD6qcfsAnp3qjJ1WM",26-713-680-7576,"s might sleep slyly even deposits. foxes hinder along the slyly final packages. pending, final accou"
82.31,Supplier#000006606,ETHIOPIA,6605,Manufacturer#3,"Rq5,y,AfD ye1n4Yeh3UxIM",15-893-401-2489, ironic dependencies-- carefu
60.66,Supplier#000002925,ETHIOPIA,10423,Manufacturer#3,"H6vOXScpIPEG1QX5sKc9eWTYL,Y8LcR8g3R6f6",15-479-367-5494,ent pains sleep blithely? blithely ironic packages wake slowly according t
3.43,Supplier#000009303,MOZAMBIQUE,109302,Manufacturer#3,4eG3Y0YYaguKwjLHllWjHZNw2htJG,26-106-907-2281,"asymptotes in place of the regular, idle instructions are quickly slyly blithe platel"
-54.46,Supplier#000008724,MOZAMBIQUE,176206,Manufacturer#3,"VHhBUwEENN0Zknj2tD3jkvwPuqX,,J OjM",26-383-868-6894, dependencies integrate. even foxes haggle carefully along the final pinto beans. fluffily fina
-88.58,Supplier#000003402,ALGERIA,183401,Manufacturer#2,zW1oV5sZyX  3W4lSTBLPidvPG4bsKy,10-340-627-3391,final multipliers eat. quickly pending r
-91.98,Supplier#000001973,ALGERIA,129460,Manufacturer#1,q5i0lftcdYIbj2kQ2EWCeZBnvTeuWLPWn0,10-918-775-4739,g to the pending packages doze carefully according to the
-111.47,Supplier#000007982,MOROCCO,2981,Manufacturer#2,xbVbDSsErfbfqyAIu7oKWv,25-955-823-5832,"beans unwind quickly special, fina"
-111.47,Supplier#000007982,MOROCCO,82965,Manufacturer#4,xbVbDSsErfbfqyAIu7oKWv,25-955-823-5832,"beans unwind quickly special, fina"
-111.47,Supplier#000007982,MOROCCO,192943,Manufacturer#2,xbVbDSsErfbfqyAIu7oKWv,25-955-823-5832,"beans unwind quickly special, fina"
-123.14,Supplier#000001422,ALGERIA,6421,Manufacturer#2,"iWSKRBCP7mypabw2QUnjY7mjFgZ5nZ,uyxyxXUBl",10-968-396-2949,ly unusual asymptotes. ironic requests boost slyly above the fluffily unusual instructi
-123.62,Supplier#000006527,MOZAMBIQUE,26526,Manufacturer#5,"CBpXI1FGCg0iEU 0dU7u6X7,F9CUYBK,o 9",26-352-294-4384,fully pending pearls after the packages boost fluffily furiously final accounts. furiously final req
-162.85,Supplier#000005329,KENYA,32825,Manufacturer#1,34XPnIwb9fNGWIOT4FkzBm,24-208-769-6460,dolites along the even depos
-196.07,Supplier#000005210,ALGERIA,150179,Manufacturer#1,lPZ8DtczDeHMrNVrinsiimCCmG2f,10-453-269-7032,s! quickly final instructions affix carefu
-200.86,Supplier#000004030,KENYA,158999,Manufacturer#3,Fv5F8FzZ8 KP6 Ml84X0J4Cwt 8,24-407-262-1986,n deposits haggle after the carefully final dependencies. final dependencies sleep carefully. regu
-231.69,Supplier#000003157,ETHIOPIA,158126,Manufacturer#4,jxS1Z97drsO6fg,15-865-233-6191,"onically bold dependencies integrate. special, final court"
-279.72,Supplier#000001450,ETHIOPIA,41449,Manufacturer#5,E6jQb kSGpDJU,15-869-845-5599,". regular, ironic theodolites above the pending foxes sleep blith"
-296.46,Supplier#000006386,ETHIOPIA,126385,Manufacturer#1,pUf3bdJF32svd8hwoYe3s5KpdznYrxeLQgQ7t,15-588-214-7300,usily regular courts. carefully unusual requests are ab
-300.27,Supplier#000004869,MOROCCO,4868,Manufacturer#1,"Fs4yiC,1ZLe,DYMlvQmNqJUTav7",25-809-918-5052,deposits. quick accounts sleep blithely
-304.83,Supplier#000008883,MOZAMBIQUE,171331,Manufacturer#3,08WLGNhORXku4krxhSyOa,26-392-523-2133,haggle slyly even pinto beans. fluffily even in
-316.81,Supplier#000000263,KENYA,70262,Manufacturer#4,U5NCx14Hjm,24-203-272-3139,pinto beans sleep blithely against the blith
-335.17,Supplier#000003326,ETHIOPIA,58315,Manufacturer#4,4VaWUAFpIxIvYJpdnhnW1kDgsA,15-661-672-5861,ly slyly express sentiments. slyly express requests are. carefully even packages
-356.97,Supplier#000002364,KENYA,149849,Manufacturer#2,"pPxpD7 608,YRWifigwA5JAkUEoE",24-226-174-3239,"sly at the courts. final, b"
-357.98,Supplier#000004243,MOROCCO,191723,Manufacturer#1,x3hH9jBPN7 nQiObo0YmNvcJJDBMjAVun7HaK,25-821-326-3980,egular requests cajole along the pinto beans. fluffily
-382.49,Supplier#000000847,MOROCCO,63328,Manufacturer#3,weIMOJvXr2lMKG,25-908-575-3915,aggle above the blithely final requests. instru
-450.51,Supplier#000001553,KENYA,106532,Manufacturer#4,lE8Zti7ugDzqbk,24-430-927-3515,haggle. fluffily regular asymptotes use quickly final pinto beans.
-453.06,Supplier#000008226,ETHIOPIA,115714,Manufacturer#3,PiCAAOyZMT OAvcSfa1XYNeFkzrCju,15-173-793-7725,d excuses. furiously ironic dependencies after the furiously ironic deposi
-466.4,Supplier#000000261,ALGERIA,260,Manufacturer#5,x67Y6oi0kqBiq,10-547-567-3297,final instructions wake alongside of the doggedly final asymptotes.
-467.39,Supplier#000003838,MOZAMBIQUE,41333,Manufacturer#4,"RZueXMldF,tUglA Zy8OR8tp9bLYNWHm",26-371-108-3599,deposits use slyly along the slyly special request
-522.37,Supplier#000009893,ALGERIA,192335,Manufacturer#4,QSV3J6xup7817tOK8,10-364-259-8492,nic packages use carefully final accounts. carefully pending theodoli
-540.57,Supplier#000005180,MOZAMBIQUE,127643,Manufacturer#4,2RZJX87zUlON ,26-683-827-8177,nts sleep carefully quickly ironic foxes. slyly pe
-555.08,Supplier#000006005,MOROCCO,33501,Manufacturer#5,d68VuD2o Nr1tAJ,25-941-518-2602,ickly along the fluffily final platelets. 
-564.27,Supplier#000005392,ALGERIA,122879,Manufacturer#2,"T, da4w2KOTCQU5yNXL",10-603-851-8821,y even instructions x-ray furiously 
-641.69,Supplier#000005970,ETHIOPIA,68451,Manufacturer#3,"NeKwLjjmjA6KB5Xfft,zZQcnI9dPICh",15-503-953-8421,"ccounts. final, even instructions wake slyly slyly final"
-656.19,Supplier#000001081,MOROCCO,63562,Manufacturer#1,8D2iQvYVKkL5G PqKRKacJtgtEgfIeatr2aH1,25-575-555-8112,"y above the pending accounts. pending, slow platelets haggle? furiously fin"
-670.56,Supplier#000005281,KENYA,185280,Manufacturer#2,Q4wRazgkxJ4V8fKEkbHLb2thxhuDvJKxAYPB,24-253-579-1558,"ess asymptotes. platelets cajole slyly. slyly pending packages wake furiously. bold, pendi"
-694.08,Supplier#000006198,MOZAMBIQUE,143683,Manufacturer#2,"qgE JpWkep,lU",26-267-228-6726,en requests; slyly final packages detect fluffil
-718.89,Supplier#000002326,ETHIOPIA,184771,Manufacturer#2,"w7qcfZ6Fu3eee4DJgUNHf,orE8",15-143-424-9736,ies. silent deposits are blithely. blithely pending pi
-753.91,Supplier#000009150,KENYA,84133,Manufacturer#3,mLqU0zBfxBm0l8 Q,24-827-297-3280,regular requests detect blithely blithely ironic foxes. final acc
-787.56,Supplier#000001443,MOROCCO,81442,Manufacturer#2,F9lkv9TtZjMK4oU yt6x9zySCAAYhFiJo4jpz T ,25-723-252-9388,ironic packages haggle. carefully even packages boost. slyly ironic packages cajole acco
-805.77,Supplier#000001311,ALGERIA,56300,Manufacturer#5,"aG891Kk,46qiwh87Z3RH ,JcEMuU8fVPZJEh4WPL",10-472-262-9154,ecoys sleep across the enticingly ironic pinto beans. unusual requests
-807.15,Supplier#000001727,ETHIOPIA,169210,Manufacturer#4,"3i,Po48vm3Cs086DlrIwN1",15-658-818-9847,ular instructions. slyly final ideas are carefully among the pendin
-821.66,Supplier#000008994,KENYA,86485,Manufacturer#4,1wsyxqGsFsYRdhfvHqeN,24-241-249-8119,eas poach idly: carefully 
-872.53,Supplier#000007976,MOZAMBIQUE,100445,Manufacturer#2,"dD5F2nO0HVJoO6Xmjywu,P",26-885-884-9454, blithely. express requests wake furiously among the blithel
-974.42,Supplier#000009826,ETHIOPIA,192268,Manufacturer#2,"VGsu9Nve,qQVXShhs,",15-807-809-3623,nts are according to the slyly express accounts? foxes hagg
