l_orderkey,revenue,o_orderdate,o_shippriority
5114436,76822.0287,1995-01-16,0
2529732,76807.0476,1994-12-21,0
1736033,76794.5508,1995-02-10,0
4805218,76753.4195,1995-03-22,0
1601056,76727.5884,1995-03-17,0
2414785,76721.402,1995-02-05,0
2104192,76718.0341,1995-01-07,0
4862470,76708.842,1995-01-18,0
3593287,76700.5428,1995-02-27,0
5711302,76621.5156,1995-03-19,0
270210,76619.5551,1995-02-18,0
4769892,76614.4458,1995-02-20,0
548165,76596.2973,1995-02-11,0
5267750,76589.0553,1995-02-03,0
2776293,76577.7082,1995-01-18,0
687652,76577.0187,1994-12-29,0
5546464,76564.037,1995-02-12,0
4070435,76521.1392,1995-03-01,0
466087,76399.8976,1995-01-15,0
3821024,76389.0481,1994-12-30,0
3032933,76361.0786,1995-01-11,0
4914050,76358.9382,1995-02-13,0
5202145,76349.635,1994-12-15,0
548037,76349.0728,1994-12-17,0
2256386,76337.609,1995-01-05,0
2016615,76335.8163,1995-01-29,0
5563206,76327.292,1995-03-18,0
2107586,76322.89,1995-01-08,0
559425,76310.976,1994-12-12,0
3696608,76301.17,1995-01-01,0
1803072,76299.587,1995-02-05,0
1915712,76294.9095,1995-02-10,0
2007425,76294.2348,1995-03-13,0
1495972,76274.33,1995-02-14,0
2667364,76268.6118,1995-01-01,0
2835270,76250.6598,1995-03-06,0
4795463,76211.44,1995-02-27,0
729957,76201.3706,1995-03-04,0
1026433,76199.6547,1995-03-04,0
3910469,76196.295,1995-03-09,0
3341027,76176.86,1995-02-15,0
1597511,76168.6064,1995-01-15,0
4000581,76145.7872,1995-01-08,0
5397862,76109.7302,1994-12-17,0
2953856,76086.711,1994-12-08,0
3577636,76078.6824,1994-12-03,0
1865958,76073.6002,1995-02-26,0
4679552,76066.0596,1995-01-06,0
520064,76056.2928,1995-01-28,0
590914,76029.5,1994-12-30,0
2386690,76024.4616,1995-01-06,0
4788644,76017.1692,1995-02-20,0
4609506,76008.9735,1995-01-28,0
2535780,76004.6776,1994-12-13,0
3421639,76003.7595,1995-02-05,0
732388,75983.5263,1994-12-27,0
5783205,75979.7388,1995-01-17,0
1220258,75977.672,1995-01-06,0
2789508,75975.4656,1995-02-28,0
3642948,75952.7264,1995-01-30,0
2075936,75935.9754,1995-02-09,0
3556228,75919.1752,1994-12-05,0
160100,75917.76,1994-12-30,0
3180834,75898.0098,1995-01-28,0
4857409,75895.1256,1995-03-14,0
4267488,75853.9072,1995-03-09,0
906597,75846.3622,1995-03-25,0
1696357,75835.1768,1995-03-13,0
2454913,75817.3756,1995-03-01,0
651233,75815.9188,1995-01-31,0
1957926,75748.527,1995-02-25,0
4216608,75746.124,1995-01-12,0
4222304,75733.6715,1995-03-06,0
820640,75715.7986,1995-01-08,0
5519104,75707.2541,1994-12-25,0
329440,75706.694,1995-01-01,0
2464899,75691.0678,1995-01-14,0
2929031,75685.6626,1995-03-16,0
1990304,75669.624,1994-12-14,0
2440775,75645.728,1995-02-28,0
985925,75639.9637,1995-02-01,0
627556,75633.0592,1995-01-16,0
5288928,75629.736,1995-02-13,0
1024963,75614.9763,1995-01-27,0
4362246,75536.391,1995-02-05,0
4638977,75533.5944,1995-02-26,0
1262467,75529.0113,1995-03-01,0
779942,75519.8372,1995-03-17,0
3576673,75507.102,1995-02-28,0
4935462,75478.7151,1995-03-13,0
1245220,75474.4522,1995-02-20,0
1388035,75466.782,1995-02-27,0
5797989,75458.4636,1995-03-03,0
433029,75454.074,1995-03-09,0
3187169,75432.0705,1995-03-14,0
3962374,75406.0636,1995-03-10,0
1191140,75400.512,1995-03-09,0
1487202,75400.394,1995-03-02,0
4085799,75367.52,1995-01-03,0
3217830,75350.308,1995-02-13,0
5904384,75344.9442,1995-01-20,0
3928772,75342.0376,1994-12-31,0
1255687,75315.7727,1995-03-09,0
237799,75297.6918,1995-03-16,0
1559431,75266.5248,1995-03-04,0
4940737,75265.4794,1995-02-04,0
1776711,75263.481,1995-01-27,0
1455396,75251.1552,1995-03-22,0
699207,75243.4144,1994-12-31,0
2323462,75238.2659,1994-12-21,0
3628294,75227.382,1994-12-29,0
3074563,75219.8436,1995-02-25,0
4655014,75201.0612,1995-01-09,0
3955361,75185.4006,1995-01-22,0
2778273,75177.8122,1995-01-10,0
4182818,75156.579,1995-01-03,0
1453665,75152.7744,1994-12-26,0
4311108,75106.395,1995-01-03,0
5933220,75089.9052,1994-12-25,0
5593314,75089.7238,1994-12-09,0
3663078,75085.7913,1995-03-18,0
1324421,75072.3795,1995-01-15,0
1825187,75039.4786,1995-03-11,0
3097699,75035.1032,1994-12-29,0
407874,75027.282,1995-03-07,0
172388,74976.438,1995-01-26,0
48449,74963.2916,1995-03-22,0
1409157,74943.048,1995-02-13,0
737028,74901.9167,1995-03-14,0
318919,74876.1736,1995-03-11,0
5297089,74875.68,1995-01-06,0
3685733,74872.776,1995-02-05,0
2756897,74858.3904,1995-02-05,0
4928452,74849.0886,1995-01-25,0
3070438,74848.049,1994-12-10,0
4639555,74807.6472,1994-11-28,0
3403109,74773.9664,1995-01-31,0
476326,74726.764,1995-01-24,0
331014,74691.792,1994-12-23,0
5153890,74687.3816,1994-12-31,0
1690311,74654.078,1994-12-20,0
2224995,74641.44,1994-12-06,0
5369383,74616.444,1995-03-20,0
1469667,74580.2493,1995-03-26,0
1915200,74550.5046,1995-02-14,0
3620614,74546.808,1995-02-26,0
4684961,74503.6479,1995-02-07,0
1332578,74503.1768,1995-02-06,0
4625858,74496.946,1995-01-21,0
79492,74494.9607,1995-03-21,0
5838852,74490.9072,1995-01-30,0
5425926,74480.3576,1995-01-17,0
3600930,74461.256,1995-02-04,0
3957028,74457.97,1995-02-24,0
2894881,74451.768,1994-12-30,0
2875751,74441.4132,1995-03-06,0
3789220,74407.8622,1995-03-13,0
5305376,74406.99,1994-12-26,0
5396162,74322.9902,1995-02-17,0
5789091,74311.7226,1995-01-24,0
5154853,74278.2956,1995-03-25,0
3233319,74240.2381,1995-01-31,0
1256736,74218.1058,1995-03-06,0
297095,74203.81,1994-12-06,0
1412742,74202.7464,1995-01-09,0
5122915,74202.6021,1995-03-09,0
1599015,74161.488,1995-02-13,0
2884928,74127.24,1995-02-15,0
2868768,74097.7936,1995-03-24,0
162311,74092.2,1995-03-13,0
1646916,74092.1642,1995-01-17,0
1292803,74059.44,1995-01-28,0
5092644,74057.9628,1995-01-08,0
2130567,74039.0079,1995-02-02,0
2714663,74023.5706,1995-03-18,0
1094722,73986.4628,1995-03-06,0
3252453,73974.8562,1995-01-11,0
3390050,73971.7299,1995-01-25,0
3374566,73966.068,1995-02-15,0
3694209,73932.5961,1994-12-15,0
4398016,73913.2758,1994-12-16,0
1972513,73910.0862,1994-12-29,0
5071745,73885.8517,1995-02-20,0
5001891,73851.3884,1995-01-04,0
3437956,73832.4886,1995-01-30,0
5570147,73809.8998,1995-01-12,0
3533475,73771.581,1995-01-20,0
3130790,73763.8296,1995-02-16,0
2058662,73718.867,1995-02-09,0
2345731,73711.6872,1994-12-22,0
2501442,73699.1404,1995-01-15,0
2859206,73684.962,1995-01-28,0
2068704,73658.079,1994-12-15,0
4903557,73641.5676,1995-01-03,0
3636833,73633.3224,1995-03-23,0
4249543,73604.9976,1995-02-23,0
5337440,73603.307,1995-01-26,0
2044612,73601.1132,1995-02-27,0
1468131,73565.5368,1995-01-28,0
528643,73490.47,1995-01-17,0
1936327,73468.7268,1995-01-21,0
2087682,73453.9104,1994-12-04,0
453350,73449.5218,1995-02-17,0
3735910,73446.5028,1994-12-27,0
3310788,73425.186,1994-12-10,0
5347296,73402.89,1994-12-30,0
1137185,73384.9578,1995-03-21,0
4665831,73360.168,1995-03-09,0
275584,73339.57,1995-03-05,0
1226592,73327.2533,1995-03-18,0
4182470,73318.1764,1995-02-24,0
2808999,73296.7088,1995-01-19,0
5664775,73286.9901,1994-12-24,0
2089760,73246.328,1994-12-24,0
1379143,73225.422,1995-03-24,0
4001124,73221.8662,1995-03-08,0
507456,73197.0,1995-02-06,0
196679,73193.9661,1995-02-10,0
624448,73172.16,1995-02-05,0
3344775,73169.694,1995-01-25,0
1257125,73153.2129,1995-03-18,0
5372195,73141.38,1995-03-03,0
1797216,73133.0253,1995-01-31,0
405698,73112.864,1995-02-13,0
5571040,73098.9488,1995-01-22,0
4234368,73094.512,1995-02-28,0
1147907,73093.5204,1995-01-20,0
3530784,73085.9332,1994-12-21,0
1881888,73079.928,1995-01-12,0
491426,73071.9984,1995-03-13,0
2955936,73045.962,1994-12-21,0
4679492,73040.2809,1995-02-24,0
4973287,73023.228,1994-12-13,0
226182,73009.5346,1995-03-21,0
1623174,72995.5572,1995-01-21,0
4168227,72994.176,1995-03-04,0
3800289,72985.9908,1994-12-11,0
2789543,72943.149,1995-01-27,0
2192737,72933.855,1994-12-19,0
888292,72932.3412,1994-12-08,0
4527108,72930.8332,1995-03-05,0
2727303,72916.8873,1995-02-23,0
2701188,72867.9975,1995-03-02,0
5808320,72854.499,1995-02-13,0
2772864,72829.148,1994-12-31,0
1412071,72824.976,1994-12-02,0
5402433,72784.5725,1995-03-05,0
3839783,72770.7336,1995-03-19,0
1581031,72752.5608,1995-01-29,0
2761634,72747.36,1994-12-06,0
4962565,72720.2385,1994-12-04,0
1014437,72719.64,1994-12-17,0
3704836,72714.2076,1995-02-17,0
1169539,72709.3035,1995-01-21,0
872582,72704.84,1995-01-07,0
3281412,72704.688,1994-12-09,0
1023233,72701.1,1994-12-14,0
751556,72688.644,1994-11-28,0
1727328,72678.8434,1995-02-12,0
3556326,72676.8911,1995-01-26,0
4864260,72670.884,1995-01-15,0
5808323,72656.1,1994-12-20,0
1256325,72653.308,1995-03-19,0
377127,72652.8,1995-01-30,0
2944385,72624.4122,1995-03-10,0
1573571,72600.624,1995-01-25,0
5503109,72592.9016,1995-02-03,0
185539,72548.6454,1995-01-09,0
3833543,72537.6456,1995-01-21,0
985733,72515.421,1995-01-03,0
2497415,72499.2769,1995-01-26,0
117734,72488.1398,1995-01-07,0
2444006,72481.1828,1995-02-21,0
3923008,72465.6714,1995-01-16,0
1767717,72454.9884,1995-03-09,0
3253473,72447.219,1995-02-26,0
29767,72445.6846,1995-02-06,0
3334019,72425.0028,1995-03-07,0
4241124,72424.1518,1995-02-28,0
1560038,72407.52,1994-12-26,0
2974082,72389.903,1995-01-16,0
3696707,72388.0368,1995-03-02,0
5901569,72355.6,1995-01-13,0
1400710,72351.9585,1995-01-08,0
5242883,72341.6807,1995-03-14,0
1582852,72339.93,1994-12-20,0
3591814,72310.9876,1995-03-09,0
1158147,72223.7361,1995-02-03,0
831553,72198.917,1994-12-11,0
4809891,72198.544,1994-12-05,0
2853252,72191.5764,1995-01-07,0
332577,72178.1856,1995-01-28,0
1052352,72157.1918,1995-03-20,0
4876198,72147.2328,1995-03-05,0
2859109,72103.4916,1995-01-21,0
450535,72074.8512,1995-01-22,0
5581987,72054.84,1995-03-14,0
5814181,72036.9636,1995-01-31,0
3278403,72001.5114,1995-01-14,0
689057,71986.3984,1994-12-27,0
2095110,71975.4092,1995-01-24,0
4769766,71964.4455,1994-12-21,0
4380001,71953.3248,1995-02-09,0
1315874,71949.4188,1995-02-11,0
829281,71945.0046,1994-12-27,0
4942727,71943.825,1995-03-05,0
707142,71943.8007,1994-12-28,0
5138951,71942.235,1995-02-09,0
360294,71929.5031,1995-02-18,0
3765730,71907.2562,1995-02-04,0
1106497,71884.2384,1995-03-26,0
3188742,71872.5609,1995-02-21,0
610464,71859.5354,1995-03-04,0
2828834,71855.388,1995-02-25,0
2019360,71838.1389,1995-01-31,0
627427,71817.7806,1995-03-21,0
4593799,71813.547,1995-01-26,0
5271559,71801.7168,1995-01-07,0
2371524,71782.6044,1995-02-04,0
4631622,71773.8078,1995-02-08,0
828130,71754.6186,1995-02-19,0
1179074,71752.4304,1995-01-28,0
2119971,71717.0665,1995-02-21,0
3771072,71704.9899,1995-01-09,0
674179,71689.3632,1994-12-24,0
5819044,71662.592,1994-12-31,0
2722210,71661.277,1995-03-07,0
855493,71633.9784,1994-12-20,0
4314913,71632.1372,1995-01-31,0
1380646,71610.735,1994-12-23,0
3591078,71609.856,1995-01-31,0
2172679,71574.5019,1994-12-28,0
5086853,71561.1214,1995-01-10,0
2346023,71557.5908,1995-03-18,0
3180389,71553.9395,1995-03-22,0
694368,71553.2862,1994-12-26,0
4320615,71545.3872,1995-02-02,0
5246978,71532.294,1994-12-16,0
1147556,71522.0984,1995-02-24,0
2049828,71515.99,1995-02-28,0
2713122,71510.7256,1995-03-03,0
1504550,71506.908,1994-12-07,0
1627686,71493.8103,1995-03-25,0
2213383,71489.229,1995-01-10,0
20262,71487.57,1994-12-27,0
2053154,71467.602,1995-03-09,0
3556514,71439.6465,1994-12-28,0
4224583,71419.3055,1995-01-23,0
3014656,71408.1189,1995-02-10,0
2555939,71397.4398,1995-01-03,0
3770818,71384.18,1995-01-08,0
2921350,71381.73,1994-12-28,0
5987778,71347.768,1994-12-06,0
3104517,71340.9032,1995-03-05,0
4669191,71340.018,1995-02-05,0
4303239,71319.294,1995-03-12,0
5690052,71317.5622,1995-02-25,0
2672837,71315.5968,1995-01-13,0
565155,71295.147,1995-01-01,0
4569027,71290.3324,1995-03-15,0
1693860,71262.0531,1995-02-06,0
3912227,71244.432,1994-12-28,0
4770882,71231.2143,1995-01-09,0
4789062,71229.4282,1995-01-15,0
1548423,71207.1504,1995-02-11,0
402017,71189.4696,1995-03-25,0
5756260,71185.5,1995-01-31,0
127909,71174.7312,1995-03-06,0
3560803,71173.9736,1995-03-13,0
1994435,71173.406,1995-01-17,0
5079712,71162.1656,1995-01-29,0
1036871,71144.5729,1995-01-11,0
1224098,71143.8451,1995-01-29,0
3843969,71103.4137,1995-01-26,0
1731488,71094.7731,1994-12-17,0
4385699,71081.3651,1995-03-03,0
4807815,71068.3708,1995-03-23,0
4395169,71061.8444,1995-02-18,0
1104224,71048.9462,1995-01-18,0
3265473,71045.8258,1995-01-23,0
1392769,71029.9724,1995-01-23,0
1011492,70989.2529,1995-02-05,0
3752741,70966.3728,1994-12-30,0
2264452,70962.0912,1994-11-30,0
1426727,70955.72,1995-01-15,0
1516000,70955.2688,1995-01-28,0
4714274,70927.9116,1995-01-08,0
5905414,70915.713,1995-03-06,0
4960064,70883.6996,1995-01-28,0
5779267,70869.5232,1994-12-21,0
2418498,70857.2046,1995-01-15,0
5814215,70840.1882,1995-02-25,0
1158179,70833.6852,1994-12-26,0
3298662,70822.0968,1995-01-05,0
293988,70820.8856,1995-03-08,0
2223302,70796.7876,1995-02-16,0
762949,70770.5782,1994-12-24,0
3795617,70769.076,1995-03-07,0
1564928,70744.5954,1995-03-04,0
942562,70727.1553,1995-02-19,0
160295,70726.9464,1995-01-02,0
498884,70708.4108,1995-01-07,0
5499750,70707.597,1995-01-31,0
1654726,70648.0532,1995-01-07,0
4976391,70644.4652,1995-01-29,0
5831936,70643.475,1994-12-31,0
1497347,70623.7532,1994-12-14,0
3854146,70608.8334,1995-02-14,0
4426049,70598.5632,1994-12-12,0
4668390,70582.4192,1995-02-02,0
3416294,70578.1157,1995-02-10,0
1303814,70523.1533,1995-01-30,0
167106,70522.0934,1995-02-02,0
4549443,70513.08,1994-12-22,0
159104,70506.9114,1994-12-28,0
1683392,70497.6952,1995-03-16,0
5643398,70496.4102,1995-02-14,0
1784672,70495.7253,1995-03-16,0
4733824,70494.311,1995-01-20,0
3444486,70488.388,1994-12-16,0
957221,70484.358,1995-01-19,0
186404,70434.5968,1995-03-21,0
5453602,70422.0176,1995-03-05,0
2716199,70420.7082,1995-02-17,0
5629254,70419.375,1995-01-18,0
5757731,70407.1046,1995-02-06,0
5240740,70382.8589,1995-02-18,0
1692037,70382.232,1995-01-31,0
2882150,70336.215,1995-03-19,0
1772130,70333.4634,1995-03-09,0
1995174,70319.418,1995-03-05,0
403717,70303.8608,1994-12-19,0
2240646,70298.0001,1995-02-08,0
5755719,70281.168,1995-01-08,0
1735522,70281.156,1995-03-11,0
1408258,70233.4318,1995-03-09,0
3735266,70229.3781,1995-01-07,0
4521953,70210.4844,1995-01-25,0
231714,70175.3764,1995-01-23,0
2147552,70157.682,1995-02-02,0
3494081,70146.585,1995-03-01,0
4829505,70146.3618,1994-12-30,0
3144998,70110.7509,1995-01-26,0
1402116,70106.0424,1994-12-13,0
868163,70103.312,1995-01-02,0
5728,70101.64,1994-12-11,0
4846471,70073.0144,1995-01-23,0
2082306,70066.234,1994-12-17,0
5035110,70059.4841,1995-02-14,0
5012802,70059.0848,1995-03-21,0
5505477,70049.8755,1995-02-20,0
3700736,70019.9424,1995-02-23,0
1607908,70010.7584,1994-12-16,0
5449670,69998.976,1995-03-19,0
2530721,69965.3721,1995-03-11,0
4705123,69952.8255,1994-12-27,0
987072,69947.14,1995-01-06,0
1559780,69943.275,1995-01-12,0
2683202,69941.944,1995-02-21,0
1661159,69926.868,1995-01-13,0
5994503,69921.2688,1994-12-14,0
5366404,69908.9472,1995-03-06,0
2980965,69895.8184,1995-03-13,0
858053,69889.9344,1994-12-16,0
2910595,69880.5625,1995-02-01,0
1424544,69877.1122,1995-02-14,0
1162983,69863.1024,1995-03-06,0
999171,69843.5072,1994-12-23,0
374819,69831.2104,1995-02-14,0
1796001,69820.5083,1995-03-06,0
5916128,69813.9408,1995-02-23,0
2969345,69803.023,1995-03-14,0
3245089,69787.346,1994-12-23,0
354471,69787.2571,1995-03-22,0
2500131,69775.2666,1995-02-07,0
196803,69735.4245,1995-01-16,0
1252513,69734.0588,1995-01-23,0
2508325,69724.2462,1995-01-22,0
3369349,69719.895,1995-03-03,0
5790624,69715.5546,1995-02-07,0
5936228,69697.507,1995-01-21,0
4381189,69686.3576,1995-01-14,0
311589,69683.64,1994-12-15,0
1036839,69680.442,1995-02-11,0
3405537,69669.288,1995-02-05,0
5172839,69663.2966,1995-01-04,0
733633,69656.4372,1995-01-08,0
3046823,69655.5846,1995-02-04,0
1144804,69614.9818,1995-02-04,0
210022,69612.7292,1995-02-14,0
5717411,69597.787,1995-01-30,0
3331843,69568.5586,1995-03-17,0
269446,69568.389,1994-12-28,0
5645377,69564.6512,1995-03-01,0
3613127,69560.748,1995-01-21,0
673636,69545.757,1994-12-29,0
3741509,69544.6014,1995-03-19,0
1328773,69544.062,1995-03-07,0
3541829,69522.1308,1995-01-23,0
955749,69521.8194,1995-01-11,0
2417760,69512.2896,1995-03-21,0
2759749,69486.191,1995-02-14,0
1959300,69485.9018,1995-02-01,0
5961568,69472.9481,1995-03-25,0
3305798,69470.181,1995-03-07,0
4080516,69447.665,1995-02-06,0
99686,69443.9516,1995-02-22,0
3388131,69434.6463,1995-01-14,0
1378052,69421.5936,1995-01-16,0
690338,69392.1663,1995-01-19,0
738055,69379.559,1995-01-30,0
2142914,69373.7067,1995-03-01,0
3385574,69371.25,1995-01-19,0
829762,69313.0126,1995-02-07,0
3118722,69285.6324,1995-02-14,0
4070437,69274.9746,1994-12-28,0
3671968,69270.903,1995-02-04,0
3725345,69251.7144,1994-12-15,0
1126725,69248.907,1994-12-25,0
485058,69226.9008,1994-12-13,0
274596,69206.574,1995-01-01,0
3810916,69206.1174,1995-02-16,0
2901575,69185.5119,1995-02-05,0
4043587,69174.129,1995-03-01,0
467109,69163.9047,1995-02-06,0
5216934,69162.778,1995-03-03,0
348736,69161.92,1995-03-11,0
1905095,69158.908,1995-01-20,0
1020228,69152.9812,1995-03-02,0
5489793,69152.2506,1995-01-29,0
378049,69125.4958,1995-03-24,0
3674531,69104.197,1995-02-19,0
5079683,69092.364,1995-02-26,0
5697473,69061.3924,1995-02-05,0
5171236,69033.1752,1995-01-24,0
3322530,69022.3182,1995-02-13,0
4287013,69015.4558,1995-02-18,0
4531973,69013.26,1995-01-21,0
1236582,69001.6002,1995-01-16,0
399138,68994.009,1994-12-22,0
169794,68993.7914,1995-01-01,0
491072,68982.52,1994-12-06,0
5657063,68975.6067,1994-12-28,0
5264000,68972.2705,1995-01-06,0
2520769,68955.3501,1995-03-22,0
4775621,68950.615,1995-02-25,0
2639108,68923.4296,1995-01-05,0
5269378,68897.6288,1994-12-04,0
2290404,68894.637,1994-12-29,0
498885,68892.915,1994-12-25,0
1694663,68864.2998,1995-02-10,0
2892359,68863.1592,1995-02-25,0
1755943,68859.4134,1995-03-18,0
390724,68848.9046,1995-02-27,0
5276263,68836.008,1995-02-07,0
3007649,68811.49,1994-11-27,0
901057,68808.0942,1995-01-31,0
2364832,68799.0285,1995-01-03,0
5354531,68797.008,1995-01-17,0
3366882,68794.4052,1995-01-20,0
5792097,68767.4484,1995-02-18,0
1794690,68761.4697,1995-01-23,0
2150822,68756.9298,1994-12-01,0
3137699,68745.0816,1995-01-14,0
5074532,68722.7865,1994-12-14,0
5736645,68717.2166,1995-01-04,0
5519651,68709.6666,1995-03-11,0
2425830,68673.3432,1994-12-22,0
5878693,68615.52,1995-01-08,0
3441317,68591.8102,1995-02-03,0
311809,68570.1836,1995-01-19,0
5604454,68566.725,1995-02-08,0
4280385,68543.5778,1995-02-05,0
5123905,68540.6205,1994-12-31,0
468931,68528.3508,1995-01-06,0
5268708,68517.5587,1995-01-27,0
504005,68516.76,1994-12-15,0
46535,68506.704,1995-03-02,0
4685569,68487.0848,1994-12-25,0
920512,68406.912,1994-12-07,0
3034407,68391.6759,1995-03-22,0
1297827,68388.7869,1995-02-27,0
3647458,68383.755,1995-02-16,0
1590528,68371.758,1995-02-26,0
2781794,68282.577,1995-03-06,0
2201412,68269.7011,1995-02-10,0
1804000,68269.08,1995-01-02,0
3436069,68243.5395,1995-01-18,0
2291013,68227.67,1995-01-02,0
1059169,68212.9521,1995-02-19,0
1240613,68208.2836,1995-03-25,0
4302018,68205.4411,1995-03-14,0
4599269,68202.68,1995-03-20,0
855397,68201.379,1994-12-30,0
2816771,68201.136,1994-12-18,0
92129,68184.6984,1995-01-02,0
4415270,68171.7516,1995-02-03,0
810336,68139.5462,1995-02-25,0
360579,68136.3982,1995-01-03,0
1068165,68135.0732,1995-01-14,0
4332998,68102.7248,1995-01-31,0
5146215,68090.782,1995-01-21,0
2284550,68088.1176,1994-12-08,0
4941218,68086.522,1995-01-31,0
2272801,68084.5416,1995-01-03,0
875201,68079.8502,1995-03-17,0
5406727,68079.8364,1995-02-20,0
5269280,68068.98,1994-12-21,0
1365478,68059.3032,1995-01-20,0
2853058,68047.895,1995-01-27,0
1094022,68038.1118,1995-01-23,0
4418562,68032.97,1995-01-04,0
5172481,68021.8556,1995-01-24,0
58981,67999.9816,1995-02-01,0
5245862,67988.188,1995-01-24,0
84453,67971.648,1994-12-11,0
4246660,67967.8272,1995-03-12,0
4725601,67966.441,1995-02-08,0
1471652,67951.8756,1994-12-25,0
5179239,67950.9987,1995-02-22,0
3317543,67949.7056,1994-12-28,0
2860192,67947.3984,1994-12-20,0
1953157,67924.5912,1995-01-30,0
2934629,67920.593,1995-01-05,0
3960164,67915.046,1995-02-26,0
4424422,67910.6246,1994-12-22,0
4931587,67872.904,1995-01-27,0
5532482,67865.85,1995-03-01,0
3206498,67856.4,1995-01-05,0
5717027,67842.939,1995-01-29,0
3417856,67840.1892,1995-02-23,0
4711716,67836.7872,1995-01-11,0
2902817,67800.508,1995-03-26,0
3723008,67791.7464,1995-02-28,0
4126273,67749.3213,1995-03-01,0
2245155,67745.2353,1995-03-22,0
4992770,67722.9597,1995-01-11,0
3978210,67716.099,1995-01-31,0
2357351,67698.7727,1995-03-11,0
3463747,67696.8696,1995-01-22,0
2269604,67689.0,1995-01-05,0
4880800,67671.7938,1994-12-15,0
1413860,67670.0902,1995-01-07,0
2811904,67660.1022,1995-03-07,0
4603425,67659.988,1995-01-08,0
3958311,67646.9076,1994-12-07,0
4022725,67635.648,1995-02-17,0
5072320,67615.4169,1995-03-23,0
3904518,67581.864,1995-01-01,0
2889344,67563.9321,1995-02-07,0
4963621,67553.36,1995-02-12,0
5438272,67551.194,1994-11-29,0
359,67544.316,1994-12-19,0
3486245,67503.4074,1995-01-09,0
4244192,67501.5572,1995-01-01,0
247265,67496.8794,1995-03-22,0
1124290,67474.704,1994-12-12,0
2531939,67473.8112,1995-02-26,0
2315461,67469.5874,1995-01-21,0
5693088,67461.8184,1995-03-09,0
3342754,67439.1948,1995-02-15,0
173056,67437.4052,1995-02-12,0
272262,67424.994,1995-01-07,0
5116960,67413.0412,1995-03-17,0
5566247,67402.9888,1994-12-07,0
5561889,67398.912,1994-12-27,0
1303844,67378.3344,1995-02-07,0
3582022,67345.2239,1994-12-25,0
1542727,67342.1784,1994-12-17,0
3651879,67336.4916,1995-03-13,0
1804836,67326.681,1995-03-05,0
4309190,67314.34,1994-12-16,0
2731620,67310.31,1995-03-19,0
4601761,67294.8328,1995-01-23,0
4907808,67275.0582,1995-02-25,0
2350053,67264.788,1995-03-16,0
1113089,67251.1732,1994-12-07,0
5265284,67236.9066,1995-03-09,0
2987042,67226.3324,1995-02-03,0
2011943,67202.316,1994-12-29,0
4704001,67201.977,1995-03-02,0
2721861,67184.4329,1995-01-18,0
775685,67182.632,1995-03-09,0
4508230,67164.048,1995-01-19,0
2838017,67150.384,1995-03-14,0
2149987,67147.5157,1995-02-11,0
4503299,67139.0982,1994-12-22,0
1325827,67117.8662,1995-02-13,0
4686370,67111.9698,1995-01-22,0
1292167,67108.08,1994-12-18,0
5516772,67106.2644,1995-01-16,0
2987172,67100.9625,1995-02-27,0
2846630,67087.1018,1995-03-01,0
4247812,67070.8095,1995-01-22,0
694914,67060.865,1995-01-18,0
5499908,67058.258,1995-03-25,0
5842817,67051.1232,1995-02-18,0
68775,67051.0855,1994-12-18,0
1013506,67020.24,1995-02-15,0
2723685,66996.907,1995-03-01,0
3150405,66996.1504,1995-02-04,0
3781600,66988.2822,1995-02-20,0
3423207,66980.88,1995-02-10,0
4417861,66955.56,1995-01-01,0
5359815,66951.181,1994-12-22,0
1272646,66948.9468,1995-03-13,0
1010657,66942.624,1995-03-23,0
943494,66931.4765,1995-03-20,0
932416,66920.5338,1994-12-07,0
5540451,66901.375,1994-12-02,0
3322567,66888.7875,1994-12-29,0
3118470,66841.835,1995-02-02,0
3709254,66840.2826,1994-12-08,0
2065031,66829.6,1994-12-01,0
3996130,66824.235,1995-03-23,0
2587013,66822.5623,1995-03-09,0
4310913,66821.1464,1995-01-30,0
2147972,66813.86,1995-01-15,0
5666081,66797.2943,1995-01-27,0
5944900,66744.3436,1995-01-26,0
3201666,66711.5955,1995-01-14,0
1989569,66702.8054,1995-03-21,0
3338464,66683.5918,1995-03-20,0
5651616,66664.956,1995-01-13,0
1805412,66660.948,1995-02-11,0
983236,66649.16,1995-03-16,0
4080994,66632.1355,1994-12-31,0
208295,66631.6894,1995-01-19,0
3882662,66628.0202,1994-12-26,0
2466724,66626.836,1995-01-22,0
5137443,66596.425,1994-12-26,0
5199011,66571.6432,1995-03-05,0
1889540,66565.7122,1995-01-20,0
2324389,66558.492,1995-01-19,0
4230816,66546.96,1995-02-09,0
2600486,66538.1496,1995-03-09,0
2646210,66535.2802,1995-01-21,0
964899,66534.561,1994-12-15,0
4061217,66495.878,1995-03-11,0
5130531,66483.5392,1995-03-08,0
2556007,66474.974,1995-02-10,0
1192133,66474.882,1995-02-25,0
3602374,66454.08,1995-03-20,0
5966086,66450.483,1995-02-15,0
923973,66428.2532,1995-02-25,0
2281504,66416.6848,1995-01-18,0
2338595,66392.9703,1995-01-03,0
4904166,66378.7104,1995-01-14,0
4743012,66372.443,1995-02-18,0
3614342,66351.096,1995-03-01,0
3750374,66329.1408,1994-12-17,0
1805312,66318.5556,1994-12-08,0
2361344,66294.5442,1995-02-24,0
5507041,66290.2029,1995-03-21,0
937635,66270.1124,1995-03-09,0
3611687,66269.6628,1995-02-14,0
