l_orderkey,revenue,o_orderdate,o_shippriority
5467171,76510.3832,1995-01-03,0
5202851,76492.962,1994-11-11,0
980359,76482.6554,1995-01-24,0
5251777,76427.6716,1994-12-28,0
1603554,76418.1649,1994-12-14,0
4635744,76410.082,1995-02-26,0
4631174,76372.932,1995-02-02,0
2238112,76371.656,1994-12-18,0
650819,76351.4817,1994-12-30,0
3607811,76346.7163,1995-01-25,0
2335143,76332.1076,1995-01-01,0
3090502,76314.2324,1995-01-18,0
3837795,76291.5938,1995-01-21,0
665442,76288.03,1995-02-06,0
2821157,76244.245,1995-01-31,0
2295111,76239.2302,1994-12-18,0
5641443,76212.3732,1995-01-01,0
3624194,76207.0081,1995-01-30,0
5894816,76194.351,1995-01-05,0
5212005,76194.0009,1995-01-28,0
2976576,76178.346,1995-01-12,0
2896452,76167.061,1995-01-06,0
3977632,76154.9424,1995-01-13,0
3026241,76138.8659,1994-12-16,0
1535300,76138.092,1995-01-04,0
4983012,76135.0089,1994-12-28,0
4294785,76132.584,1994-12-14,0
3116738,76117.8152,1994-12-03,0
1084870,76114.3884,1995-01-17,0
1817318,76101.8264,1995-01-17,0
4627684,76097.6273,1995-01-11,0
5514116,76067.904,1995-01-09,0
2346375,76035.1485,1995-02-05,0
718020,76029.624,1995-01-03,0
5892961,76023.5433,1995-02-26,0
2718882,76021.0652,1995-01-09,0
5327206,76003.545,1995-02-18,0
1116964,75989.628,1994-12-17,0
4448384,75989.5708,1994-11-28,0
2326948,75977.1853,1995-01-19,0
191712,75938.7944,1995-01-14,0
2895488,75920.7792,1995-02-28,0
1278816,75903.0744,1995-01-07,0
143495,75901.8902,1995-01-10,0
5624613,75893.184,1995-01-08,0
4229895,75880.6184,1995-01-15,0
3289575,75852.345,1995-03-01,0
5019106,75845.1596,1995-02-16,0
4294020,75827.642,1995-02-14,0
3645765,75808.2045,1995-02-25,0
2803266,75774.15,1995-02-08,0
120103,75765.1488,1994-12-10,0
4532679,75758.6466,1995-01-20,0
2399909,75740.4536,1995-02-22,0
4413444,75733.91,1994-12-03,0
2734146,75732.0646,1995-01-20,0
3170022,75731.46,1995-02-20,0
62113,75688.7646,1994-12-07,0
1164961,75676.4512,1995-01-06,0
4140545,75655.0331,1995-02-12,0
2888162,75654.1479,1995-01-19,0
3900807,75651.7352,1995-01-30,0
2422727,75651.6416,1995-01-31,0
3210403,75649.8818,1995-01-19,0
3805217,75635.0868,1995-01-17,0
4331108,75634.449,1995-01-08,0
5553222,75629.26,1995-02-19,0
1954338,75593.232,1994-12-26,0
5604038,75570.4008,1994-12-08,0
2517507,75549.3504,1994-12-08,0
2188769,75538.0302,1995-01-23,0
4830051,75521.3952,1995-01-02,0
4333509,75506.661,1995-01-16,0
1312389,75502.0268,1994-12-28,0
10624,75479.4848,1994-12-21,0
3111206,75456.6798,1994-12-16,0
1076900,75456.6115,1995-01-15,0
367655,75449.304,1994-12-01,0
5252129,75444.6048,1995-02-07,0
2782016,75437.3904,1994-11-25,0
136128,75421.0809,1994-12-29,0
1202402,75401.2728,1995-01-25,0
1737155,75376.9986,1995-02-28,0
3811014,75366.486,1995-01-19,0
2653792,75333.5619,1994-12-06,0
4616901,75309.63,1994-11-25,0
1853479,75308.0832,1994-12-23,0
2725475,75285.2207,1995-02-27,0
5985351,75281.23,1995-01-06,0
3137024,75243.3503,1995-02-06,0
5029057,75236.6946,1995-01-17,0
3080455,75227.33,1995-01-29,0
3016165,75153.114,1995-02-22,0
1615111,75149.426,1994-12-18,0
376132,75118.435,1995-01-15,0
1995649,75086.568,1995-01-18,0
1001187,75084.504,1994-12-18,0
1985734,75079.835,1995-01-29,0
1131782,74998.665,1994-12-30,0
623074,74974.5024,1995-01-01,0
3206275,74973.0624,1995-02-03,0
3011462,74956.6554,1995-01-14,0
4761506,74945.4566,1995-03-07,0
5858755,74945.0856,1995-02-06,0
2442212,74917.248,1994-11-18,0
5974338,74905.4376,1995-01-10,0
2829765,74771.403,1994-12-03,0
3775492,74771.1956,1994-12-05,0
5277313,74732.0476,1994-12-07,0
256386,74730.4095,1994-12-24,0
5694818,74711.7396,1994-12-30,0
5193059,74704.1696,1995-02-13,0
341154,74688.3613,1995-01-15,0
4627203,74687.2142,1995-02-28,0
1131041,74670.2349,1994-12-27,0
3455397,74659.0176,1995-02-02,0
5477634,74658.6744,1995-02-21,0
2514371,74653.4175,1995-02-12,0
1995173,74637.9388,1995-01-18,0
846817,74631.606,1995-01-11,0
5176096,74627.7608,1995-01-09,0
1819781,74620.3506,1994-11-24,0
5941763,74590.8073,1995-02-05,0
2378119,74571.63,1995-02-17,0
550592,74554.8934,1995-03-05,0
581829,74549.1964,1995-03-07,0
1344261,74539.7952,1995-02-16,0
145478,74529.7872,1995-02-14,0
3257410,74526.1921,1995-02-23,0
4642725,74520.5398,1994-12-13,0
1638051,74516.7984,1995-01-15,0
3077284,74510.3538,1995-02-23,0
1744992,74503.17,1995-02-24,0
4861767,74439.0135,1994-11-27,0
341024,74437.002,1995-01-22,0
3436195,74423.0662,1995-03-01,0
3392967,74421.963,1995-02-18,0
5567651,74409.7438,1995-01-22,0
4877925,74394.6456,1995-01-26,0
2218759,74379.4112,1995-01-18,0
886918,74378.523,1995-03-04,0
3250981,74359.3816,1995-02-19,0
3727749,74351.6996,1995-01-08,0
4169159,74346.1896,1995-03-03,0
4178338,74338.4236,1994-12-22,0
827456,74324.448,1994-12-10,0
3811713,74318.91,1994-12-16,0
352131,74317.554,1994-12-24,0
5430791,74274.9336,1995-01-29,0
3976832,74233.9008,1994-12-29,0
4045888,74187.305,1994-12-22,0
3048608,74174.4597,1995-02-23,0
1229570,74155.4957,1995-01-22,0
2475399,74152.9408,1994-12-22,0
118401,74110.8256,1995-01-20,0
4822212,74104.03,1994-12-20,0
4806816,74101.9168,1995-02-19,0
237474,74089.8792,1994-12-09,0
3146949,74085.8878,1995-01-03,0
5907972,74084.3858,1994-12-25,0
4503492,74074.5255,1995-03-01,0
315649,74012.3716,1995-02-22,0
3096100,74009.2628,1995-01-24,0
3289252,73984.365,1994-12-31,0
5214561,73970.1828,1995-03-07,0
2610913,73932.492,1994-11-26,0
3839138,73930.6926,1995-02-23,0
4860551,73925.0968,1994-12-18,0
1861764,73898.2692,1995-01-21,0
5925379,73888.295,1994-11-11,0
933633,73875.7377,1995-01-27,0
5979395,73860.4575,1994-12-11,0
2522563,73835.317,1994-12-07,0
1284706,73809.3916,1994-12-15,0
2498370,73806.7995,1995-01-29,0
4814305,73805.319,1995-02-23,0
5977504,73795.7028,1995-02-28,0
4845088,73710.854,1995-01-29,0
4379460,73690.782,1995-01-17,0
744775,73687.455,1995-03-01,0
1495010,73659.2298,1994-12-08,0
2521924,73655.5248,1995-01-16,0
1908740,73649.3865,1994-12-21,0
2045059,73638.7578,1994-11-19,0
3027718,73628.2624,1995-01-21,0
2195649,73624.7624,1995-01-12,0
589891,73611.51,1994-12-28,0
4411718,73596.6,1994-12-13,0
1530599,73591.8478,1994-12-03,0
3343201,73584.0742,1994-12-23,0
5109665,73574.865,1995-03-05,0
1200099,73565.1072,1995-01-04,0
3568289,73536.6456,1995-02-05,0
3702917,73531.7316,1995-01-09,0
5608193,73509.6384,1995-03-05,0
5593248,73508.9205,1994-11-16,0
1619173,73501.0136,1995-01-19,0
3453187,73471.02,1995-02-05,0
153539,73470.373,1994-12-30,0
2484001,73468.416,1994-12-10,0
4720326,73423.251,1994-12-21,0
900864,73388.8224,1995-01-10,0
491361,73382.8688,1995-02-10,0
3943875,73366.92,1995-01-06,0
336227,73354.4304,1995-02-18,0
574374,73354.3902,1994-12-21,0
1474273,73316.6874,1994-12-13,0
269572,73312.014,1995-02-23,0
5951079,73297.6224,1995-01-26,0
69345,73273.975,1994-12-07,0
2828228,73188.1199,1994-12-18,0
3726182,73179.591,1994-12-01,0
698948,73160.351,1995-02-25,0
5569062,73144.1544,1995-03-03,0
5507268,73122.2326,1995-02-07,0
1502466,73111.43,1994-12-16,0
3080641,73100.9411,1995-01-12,0
581764,73086.9198,1995-01-23,0
5264673,73069.5472,1995-02-27,0
117989,73045.3521,1995-02-10,0
3913154,73042.1748,1994-12-06,0
422467,73028.2657,1995-01-04,0
3381925,73018.6842,1994-12-28,0
2447397,73002.6329,1995-02-05,0
3770337,72996.5974,1994-11-26,0
5814405,72970.9056,1994-11-26,0
1126757,72952.5818,1995-03-05,0
4545348,72884.7756,1995-01-01,0
4506018,72873.2998,1995-02-26,0
5840514,72868.0924,1995-01-16,0
3324583,72863.4984,1994-11-19,0
4226694,72856.5383,1994-12-13,0
4917793,72852.5066,1995-02-28,0
3655621,72839.1885,1994-11-25,0
2538085,72837.4164,1995-01-27,0
963591,72826.55,1994-12-20,0
775076,72802.05,1995-01-07,0
1582048,72797.301,1995-02-25,0
5580001,72791.6448,1995-02-27,0
96034,72786.7722,1994-12-30,0
2212545,72755.8139,1995-01-03,0
3410784,72748.9488,1995-01-23,0
5731268,72746.1154,1995-03-04,0
454819,72737.2106,1994-12-25,0
994980,72718.2967,1995-02-01,0
2796866,72713.0502,1995-02-27,0
3685248,72708.1178,1995-03-07,0
762624,72700.7174,1995-02-16,0
317537,72698.6662,1995-02-03,0
3601479,72692.64,1994-12-29,0
642598,72691.8538,1995-02-13,0
5030309,72673.2096,1994-11-21,0
4409478,72667.161,1995-01-14,0
4585092,72662.4815,1994-12-17,0
2960775,72662.1034,1995-01-28,0
1461251,72647.2395,1995-01-09,0
675521,72632.8463,1995-02-21,0
763713,72627.5498,1995-01-09,0
607840,72608.3225,1994-12-04,0
3801637,72572.4205,1995-01-16,0
2616994,72567.9525,1995-01-20,0
2664679,72533.0809,1995-02-21,0
5292803,72531.8348,1994-12-02,0
5150981,72515.547,1995-02-27,0
4921539,72508.8096,1995-01-15,0
2735299,72485.6985,1995-01-30,0
5486112,72427.04,1995-03-01,0
665956,72414.5796,1994-11-17,0
3340993,72401.0832,1995-01-01,0
2101251,72398.1024,1994-12-10,0
1329188,72395.8527,1994-12-07,0
5199520,72387.2944,1994-12-27,0
4708193,72380.0088,1995-03-02,0
2185189,72340.2702,1995-01-10,0
1799781,72303.0845,1995-01-27,0
4007012,72302.4369,1995-01-05,0
2762144,72283.785,1995-01-25,0
811009,72281.3,1995-01-30,0
4120065,72266.67,1994-12-11,0
4887270,72266.2392,1994-11-08,0
865255,72264.4194,1995-02-27,0
4499968,72263.7715,1994-12-04,0
4250500,72261.504,1995-02-17,0
803873,72259.4316,1995-01-23,0
517316,72258.8319,1995-01-23,0
5280129,72240.749,1995-01-19,0
5548033,72235.9776,1995-02-17,0
1635778,72209.6508,1994-11-28,0
564515,72197.552,1994-12-28,0
4786020,72187.5008,1995-02-01,0
4121157,72172.794,1995-02-24,0
2937218,72158.2085,1995-02-19,0
3669860,72146.66,1994-12-24,0
3648867,72146.137,1994-12-14,0
2030470,72143.6716,1994-11-20,0
2023331,72118.1512,1995-02-01,0
4143362,72112.9095,1995-01-07,0
2749442,72100.6656,1995-02-22,0
3090563,72092.517,1995-02-01,0
1521829,72086.2407,1994-12-19,0
4081927,72083.0474,1994-12-29,0
4929313,72077.6781,1995-02-19,0
2926343,72071.1992,1995-02-28,0
700128,72056.9932,1995-01-30,0
503714,72053.5865,1995-01-12,0
1976930,72050.13,1995-02-21,0
894242,72040.8895,1995-01-15,0
290465,72040.4286,1995-01-08,0
4240198,72038.4586,1995-02-07,0
1212838,72004.3146,1994-12-19,0
5185440,71988.03,1994-12-20,0
1435908,71957.841,1995-01-19,0
4819201,71953.8192,1995-01-31,0
4425316,71934.8175,1994-12-15,0
3138276,71927.3975,1995-01-01,0
4195298,71927.2305,1994-12-29,0
4914757,71925.672,1994-12-02,0
246754,71908.8912,1994-12-07,0
3087073,71888.662,1994-12-07,0
4423846,71875.2285,1995-01-09,0
2518437,71871.33,1995-01-18,0
4494785,71856.582,1995-02-23,0
1801508,71838.064,1995-02-11,0
4359780,71761.4494,1995-03-01,0
1468902,71756.2795,1995-01-23,0
4353126,71754.3,1995-01-26,0
1091363,71742.51,1994-12-17,0
1078436,71741.9601,1995-02-20,0
386913,71704.752,1994-12-21,0
4338145,71703.9484,1995-01-04,0
2171047,71689.1692,1995-03-05,0
1018210,71688.1788,1995-02-07,0
1077479,71684.64,1994-11-27,0
5306307,71678.0916,1995-02-14,0
3766599,71656.974,1995-02-05,0
3130983,71647.1835,1995-01-11,0
1918721,71644.815,1995-02-22,0
3518758,71644.029,1995-01-17,0
4712897,71628.0112,1995-03-01,0
5955777,71624.964,1994-12-06,0
5880005,71615.2724,1995-02-07,0
474244,71611.113,1995-01-08,0
5232131,71607.825,1994-11-16,0
106690,71570.6495,1995-03-06,0
2472743,71564.892,1995-02-17,0
1470087,71555.5264,1995-02-09,0
4830209,71548.034,1995-01-16,0
3722243,71519.328,1994-12-12,0
78212,71516.2152,1995-01-27,0
449027,71509.413,1995-01-08,0
5606403,71498.6304,1995-01-29,0
860614,71497.1544,1994-12-13,0
1488160,71496.8856,1995-01-30,0
839812,71491.3632,1995-01-20,0
3127522,71491.277,1995-01-17,0
4066465,71478.5803,1995-02-28,0
5524646,71476.425,1994-12-17,0
5634053,71453.6112,1995-01-28,0
4098370,71453.3322,1995-02-08,0
1985634,71446.0824,1994-12-25,0
2630758,71418.5586,1995-01-04,0
3307332,71411.62,1994-11-20,0
5659909,71407.5089,1994-11-10,0
5385063,71382.688,1994-11-18,0
5007040,71358.4204,1995-01-26,0
2154855,71350.5294,1995-01-21,0
5250821,71348.7446,1995-02-21,0
1285795,71335.7108,1995-02-16,0
5709510,71330.2834,1995-01-25,0
4659491,71329.104,1995-01-07,0
4578627,71303.3604,1995-02-14,0
1899553,71301.1122,1995-02-04,0
518981,71272.2738,1994-11-23,0
2819267,71270.178,1994-12-01,0
3292513,71262.612,1995-01-30,0
5234595,71241.984,1994-12-05,0
5248000,71234.9604,1995-02-17,0
2718789,71233.2026,1995-03-06,0
2600899,71222.1783,1994-12-06,0
2512609,71201.8078,1995-01-30,0
3922055,71192.2368,1995-01-29,0
5186786,71176.2278,1994-12-31,0
2540834,71150.016,1995-03-01,0
4003235,71149.0318,1995-01-25,0
5732006,71138.8226,1994-12-17,0
883463,71119.7522,1995-02-02,0
3916453,71096.0936,1994-12-28,0
5955874,71082.7236,1995-01-18,0
4288772,71069.434,1995-01-19,0
1947782,71047.2308,1995-02-04,0
420516,71025.792,1995-02-06,0
333952,71021.9764,1995-01-30,0
1379911,70985.7798,1994-12-25,0
1911872,70984.948,1995-03-07,0
5280546,70971.9898,1994-12-09,0
4042050,70962.8,1994-12-04,0
2595782,70961.08,1995-01-14,0
1812775,70937.6504,1995-02-13,0
3863939,70936.5498,1994-11-26,0
4960739,70917.3786,1994-12-30,0
3826214,70915.7726,1995-02-25,0
5363619,70895.3518,1994-12-15,0
2765572,70874.7975,1994-11-15,0
5549383,70869.632,1995-01-20,0
2930727,70861.908,1995-01-14,0
440384,70849.8462,1994-12-08,0
1464547,70821.5136,1994-12-01,0
198406,70803.8813,1995-02-23,0
1316422,70800.4436,1995-01-28,0
904774,70779.744,1995-02-25,0
4681664,70778.394,1995-02-03,0
3756257,70775.6668,1994-12-17,0
4481600,70748.046,1995-02-20,0
1611495,70728.8622,1995-01-18,0
2936160,70715.9736,1995-01-15,0
1354432,70712.3664,1995-01-17,0
4556870,70700.4738,1995-01-21,0
1481094,70683.6384,1994-12-07,0
4255335,70666.803,1994-12-07,0
3105156,70659.072,1995-02-05,0
2192710,70635.8268,1994-12-29,0
5451970,70628.922,1995-03-01,0
4310114,70627.5,1995-02-01,0
4825735,70609.0212,1995-02-05,0
5870502,70601.4566,1994-12-16,0
34854,70574.166,1994-11-17,0
1575685,70567.8686,1994-12-09,0
2985798,70564.5876,1995-01-16,0
3336390,70539.9422,1995-02-04,0
4201376,70504.752,1994-11-17,0
690370,70482.6724,1994-12-07,0
521412,70474.0332,1994-12-11,0
3223073,70467.6518,1994-12-11,0
799270,70437.5448,1995-03-01,0
5695682,70436.8798,1995-03-02,0
608773,70427.9147,1995-01-15,0
5507232,70370.5068,1995-01-30,0
1333760,70350.3223,1995-02-03,0
5248577,70286.022,1995-01-02,0
5658471,70278.2192,1995-01-13,0
954946,70267.491,1995-03-02,0
4891075,70254.7644,1995-02-03,0
2126624,70254.7328,1995-01-07,0
5670820,70249.4606,1994-12-07,0
5946785,70235.3025,1995-01-13,0
305570,70223.628,1995-01-15,0
3274085,70215.1518,1994-12-13,0
4045506,70169.922,1994-12-26,0
34724,70161.96,1994-12-28,0
5315329,70159.9584,1994-12-04,0
1928452,70152.5484,1995-01-23,0
4035715,70150.5276,1995-02-03,0
2586694,70141.939,1994-12-30,0
1417061,70138.3086,1995-02-26,0
5063332,70127.8942,1994-12-26,0
3545440,70078.2852,1995-01-15,0
5985858,70070.245,1995-02-18,0
4648773,70063.722,1995-01-11,0
4588199,70056.0072,1995-01-01,0
1643525,70052.9732,1995-01-26,0
2596615,70043.198,1995-01-09,0
2486340,70037.2797,1995-02-04,0
2926087,70018.3529,1995-01-17,0
2727079,70015.7304,1995-02-11,0
5624903,70009.5852,1994-12-26,0
674342,70008.5295,1995-02-18,0
1972224,69986.6245,1995-02-18,0
4938629,69983.5666,1995-02-16,0
3015649,69976.8888,1995-01-09,0
1243815,69961.5585,1995-02-25,0
508705,69954.912,1995-02-11,0
3021378,69940.5778,1995-01-24,0
3996004,69929.9243,1994-12-14,0
5664483,69926.2513,1994-12-02,0
1674246,69865.3188,1994-12-28,0
4781604,69865.1521,1995-02-12,0
5808262,69859.3446,1994-12-20,0
3190534,69856.0632,1995-02-12,0
254051,69849.3438,1995-02-19,0
68802,69824.4311,1995-01-25,0
1019520,69824.2656,1994-12-20,0
1021216,69803.9796,1995-01-17,0
1191367,69796.0896,1995-02-17,0
763170,69751.451,1995-01-04,0
265539,69718.8492,1995-01-25,0
5746979,69717.1824,1995-01-26,0
4925219,69711.312,1994-11-12,0
4626757,69699.2724,1995-01-11,0
5601120,69687.9296,1995-01-17,0
5572838,69673.6194,1994-12-22,0
5315589,69649.8142,1995-02-23,0
3022469,69638.725,1995-01-02,0
5981637,69613.674,1994-11-15,0
1048231,69612.5742,1994-12-23,0
3549605,69605.64,1995-01-10,0
1629027,69568.3728,1994-12-26,0
1844514,69565.716,1994-11-27,0
113220,69554.1446,1994-12-19,0
2141602,69537.0584,1995-02-18,0
1633799,69503.6679,1994-12-22,0
1324483,69492.096,1995-02-05,0
594465,69457.2552,1995-02-15,0
2750214,69452.307,1995-02-17,0
343749,69442.6208,1994-11-25,0
4785121,69439.4024,1994-11-28,0
2353344,69386.1552,1995-03-04,0
1970177,69370.7502,1995-01-04,0
5859297,69344.3976,1995-03-04,0
4623908,69322.99,1994-12-13,0
4774336,69312.4576,1995-01-17,0
3186338,69308.442,1995-03-01,0
3563876,69302.0926,1994-12-19,0
4716359,69285.412,1994-12-30,0
796902,69285.16,1994-12-20,0
888167,69261.0424,1995-02-28,0
3834467,69255.09,1994-11-20,0
1293954,69229.9464,1994-12-11,0
2116640,69202.5936,1994-12-01,0
1205376,69200.5566,1995-01-22,0
3963206,69187.149,1995-01-08,0
2424866,69183.0216,1995-01-07,0
4606368,69174.5402,1995-02-14,0
5081603,69141.8916,1995-01-14,0
5504353,69120.1921,1994-12-06,0
5198245,69075.0646,1994-12-09,0
637991,69069.9229,1995-02-11,0
1655846,69065.7999,1994-12-25,0
3797345,69047.328,1994-12-26,0
2370305,69035.2544,1995-01-06,0
3357760,69018.46,1994-12-09,0
4613349,69018.2766,1994-11-21,0
3028002,68984.304,1994-11-20,0
2767200,68981.172,1995-02-09,0
1081316,68962.7616,1995-01-05,0
1665120,68961.9848,1995-02-12,0
5764256,68952.9993,1995-02-22,0
468035,68946.4528,1995-02-18,0
1132224,68934.1334,1994-12-14,0
760455,68933.3426,1995-02-06,0
3464417,68917.1256,1995-02-12,0
1622210,68892.8562,1994-12-20,0
857890,68888.3622,1994-12-13,0
4967650,68880.4428,1995-01-11,0
3467141,68852.7758,1995-02-21,0
1854657,68800.32,1994-12-30,0
1395201,68764.23,1995-01-18,0
4189124,68762.0968,1995-02-27,0
3022401,68738.796,1995-02-07,0
2096291,68693.74,1994-12-26,0
943558,68688.0924,1994-12-06,0
1539430,68687.68,1995-01-02,0
5212897,68687.3484,1995-02-16,0
3591106,68675.4288,1995-01-14,0
1372516,68671.8336,1995-02-10,0
2835364,68663.15,1994-12-07,0
800227,68654.6304,1994-12-30,0
4027428,68647.05,1994-12-11,0
139233,68627.1366,1995-02-18,0
3496518,68617.36,1995-02-12,0
2649125,68606.37,1995-01-16,0
5043366,68601.1046,1995-01-22,0
4170947,68597.8109,1995-02-21,0
2900102,68586.2452,1994-12-16,0
5037957,68561.3292,1994-12-19,0
3706945,68553.9984,1995-02-08,0
2796546,68529.8012,1995-01-09,0
2406695,68515.2897,1995-02-25,0
4615331,68496.406,1994-12-07,0
242915,68474.2345,1994-12-28,0
5252800,68448.93,1995-01-02,0
4355779,68435.3229,1994-12-10,0
2151299,68434.1764,1994-12-20,0
140705,68431.204,1994-11-21,0
563527,68427.1389,1994-12-17,0
3884036,68419.3216,1995-02-21,0
1290179,68412.7488,1995-01-10,0
5297472,68408.5545,1994-12-04,0
4654817,68334.01,1995-01-20,0
2426759,68333.1793,1995-01-02,0
4096966,68291.8782,1995-01-04,0
3663398,68262.48,1994-12-18,0
2953157,68261.3421,1995-02-11,0
571076,68260.1142,1995-02-23,0
592262,68208.01,1995-01-17,0
318305,68173.392,1994-12-01,0
741732,68145.5115,1994-12-22,0
5431559,68135.9302,1994-12-07,0
1475685,68122.0723,1994-12-30,0
4782304,68121.6821,1994-11-26,0
1269440,68115.0321,1995-02-27,0
5810883,68110.0,1995-01-07,0
2007943,68104.8,1995-01-09,0
5800646,68090.6028,1995-01-30,0
4325698,68074.4064,1995-03-03,0
4976064,68074.283,1995-01-05,0
360289,68069.9601,1995-01-22,0
1097703,68069.1294,1995-01-30,0
827398,68068.5443,1995-03-01,0
4875876,68023.107,1995-02-21,0
2973926,68018.0216,1995-01-20,0
1385827,68006.7,1995-01-06,0
1456743,68002.9034,1995-01-08,0
558465,67989.513,1995-02-07,0
302115,67968.45,1994-11-30,0
3297121,67965.6276,1994-12-26,0
568577,67962.1572,1995-02-09,0
696135,67927.8466,1995-02-15,0
3750535,67927.1385,1995-01-16,0
3100197,67913.258,1995-01-22,0
2780673,67892.76,1994-12-15,0
5926690,67874.4688,1995-02-11,0
5204324,67867.6044,1995-02-18,0
1174179,67857.9408,1995-02-05,0
2307653,67832.584,1994-12-20,0
220417,67827.0252,1994-12-25,0
2268132,67809.3,1995-01-29,0
478534,67805.0404,1995-01-07,0
1758436,67792.4949,1995-01-02,0
2781860,67776.1155,1995-02-03,0
272770,67776.114,1994-12-02,0
219586,67768.1472,1995-01-04,0
3110052,67766.6852,1995-02-06,0
2237763,67761.4966,1995-02-07,0
5271875,67745.0016,1994-12-10,0
1088421,67716.019,1994-11-18,0
3212897,67715.1384,1994-11-30,0
1643746,67709.6632,1995-01-03,0
3216423,67704.516,1995-01-22,0
4349989,67695.5166,1994-12-25,0
5476289,67693.5735,1994-12-03,0
869124,67690.24,1995-01-18,0
4110338,67687.7094,1995-01-29,0
3653282,67677.3609,1995-01-21,0
4991905,67668.8398,1995-03-06,0
3780135,67646.016,1995-02-03,0
1499617,67643.228,1995-01-04,0
2896100,67642.4628,1995-01-11,0
387331,67631.328,1995-02-20,0
3598627,67630.3488,1995-03-07,0
1058018,67610.9012,1994-12-23,0
2204642,67601.1792,1995-01-12,0
1338114,67600.5408,1995-01-04,0
5063686,67581.864,1994-12-07,0
4205925,67581.6804,1994-12-28,0
4266342,67565.1501,1995-02-26,0
4052935,67547.6862,1994-12-26,0
892097,67545.0912,1994-12-08,0
463458,67537.1427,1995-01-23,0
5233187,67523.777,1995-01-18,0
2456384,67516.9586,1995-01-22,0
2972838,67510.56,1995-02-09,0
171078,67493.5604,1994-12-27,0
2865703,67478.8874,1995-01-10,0
1670660,67477.7565,1994-12-05,0
4485985,67469.7105,1995-01-17,0
4753024,67469.1749,1995-02-12,0
3439910,67468.3136,1995-02-24,0
2881797,67461.84,1995-01-03,0
4811682,67435.2352,1994-11-28,0
217350,67430.808,1995-02-17,0
5548096,67426.91,1995-02-09,0
2611074,67410.07,1994-11-20,0
533285,67359.84,1994-12-23,0
314496,67353.435,1994-12-06,0
3768135,67327.488,1994-11-13,0
257414,67327.1187,1995-02-07,0
2879527,67319.34,1995-01-04,0
1127111,67289.328,1995-01-11,0
831555,67279.6148,1994-12-07,0
2464515,67276.6596,1995-01-17,0
4481219,67256.42,1994-12-19,0
1823205,67253.2588,1995-03-03,0
1923877,67237.4884,1995-01-06,0
5528743,67220.0424,1994-11-14,0
4340321,67217.962,1995-02-10,0
2710821,67214.2276,1994-12-05,0
5236359,67174.1792,1994-11-22,0
3948482,67173.48,1994-12-04,0
5862149,67138.3796,1995-01-07,0
2930112,67133.1978,1995-02-01,0
2565665,67120.7863,1995-01-05,0
2854273,67114.5888,1994-12-03,0
5135264,67104.0,1995-01-13,0
5122017,67101.9531,1994-12-07,0
4811937,67072.4928,1995-01-18,0
704131,67049.9089,1995-02-01,0
133412,67048.7556,1995-02-19,0
4942502,67045.204,1995-02-05,0
5465313,67042.9608,1995-02-12,0
1044390,67039.6825,1995-02-21,0
2576064,67028.4128,1995-01-26,0
4995424,67026.4312,1995-01-26,0
1576679,67021.778,1994-12-30,0
2391330,67021.6992,1995-02-05,0
3545857,66995.9444,1995-01-09,0
2005894,66991.824,1995-03-02,0
3911591,66990.1246,1995-01-23,0
2590020,66955.7635,1995-02-16,0
1330080,66907.194,1995-01-16,0
5060129,66887.535,1994-12-11,0
3014657,66879.5904,1995-01-16,0
4368261,66861.054,1994-12-31,0
3057155,66847.0308,1994-12-12,0
1471809,66838.7307,1995-02-14,0
2691781,66826.8785,1994-12-25,0
903808,66812.6414,1995-02-02,0
1773253,66760.6808,1994-12-24,0
1137989,66758.6997,1995-01-12,0
3550625,66757.572,1994-12-11,0
3623206,66740.6406,1994-12-11,0
5301026,66728.1216,1995-01-18,0
1770081,66705.0875,1995-01-03,0
2144388,66702.24,1994-12-06,0
976771,66697.322,1995-03-01,0
88131,66684.3314,1995-01-24,0
3329474,66667.605,1995-02-12,0
958561,66665.946,1995-02-20,0
441575,66664.4043,1995-01-06,0
1771201,66651.4395,1995-03-02,0
3945123,66648.7566,1995-01-14,0
4891459,66646.8132,1994-12-28,0
50275,66593.4426,1994-12-06,0
1881798,66592.8737,1995-01-27,0
2874785,66561.5535,1994-12-22,0
4458692,66540.7012,1994-12-10,0
3532229,66527.627,1994-12-07,0
2653508,66514.1859,1995-01-26,0
4346465,66500.874,1994-11-29,0
5306727,66474.5173,1995-02-21,0
1031621,66470.082,1994-12-12,0
688675,66468.072,1995-01-08,0
4750560,66465.0648,1995-02-21,0
2501185,66443.8423,1994-12-18,0
450726,66428.296,1994-12-02,0
713670,66427.434,1994-12-15,0
4244839,66402.9075,1995-03-01,0
2172384,66399.7056,1995-01-01,0
2211397,66369.3849,1994-12-04,0
5681280,66357.139,1995-01-14,0
4641030,66355.701,1995-01-25,0
3993701,66350.7702,1994-11-18,0
4004485,66332.9378,1995-02-15,0
1541058,66275.1408,1994-12-25,0
5193665,66274.656,1994-11-30,0
4282400,66258.45,1994-12-25,0
4589952,66254.4315,1995-02-26,0
670435,66254.279,1994-12-13,0
4041506,66240.275,1994-12-13,0
3601987,66223.1404,1995-02-01,0
219136,66213.6042,1995-02-13,0
5380231,66212.5574,1995-01-26,0
1091399,66210.4408,1995-01-18,0
5668582,66209.1561,1995-02-18,0
1344038,66208.0164,1994-12-06,0
1436803,66171.784,1994-12-03,0
