s_acctbal,s_name,n_name,p_partkey,p_mfgr,s_address,s_phone,s_comment
1960.39,Supplier#000002453,INDONESIA,124916,Manufacturer#3,KqdvKnhGXHyev7NyEypct,19-426-129-7300,odolites may detect about the slyly final pinto beans. instr
1946.17,Supplier#000007606,CHINA,110072,Manufacturer#4,"5waG0r2Ji7Ji0T42TOkfFP,2ys7u6",28-173-974-5741,ing foxes. special packages wake blithely furiously regular accounts. quickly regular
1945.95,Supplier#000001995,CHINA,199475,Manufacturer#1,"n6c3WuZtu2nY,hfn2bO,VDqnn",28-474-543-1631, blithely express accounts 
1935.7,Supplier#000008716,JAPAN,76208,Manufacturer#1,7w2eYSb0OMGZGQ8EzpLa3Vu7Hl,22-338-187-5741,use furiously above the furiously regular warhorses; slyly 
1922.82,Supplier#000000719,CHINA,100718,Manufacturer#5,EaC3lb0syC8tPC4mEc0Q,28-664-720-1497,cajole to the ironic packages? bold dol
1900.17,Supplier#000000747,JAPAN,13243,Manufacturer#1,"04kNNv7FNVPpnidX1X,hNrzIIz8oPlp",22-543-907-2770,"s after the bold, regular pinto beans haggle quickly against the quickly express deposits. blithe, "
1898.39,Supplier#000000962,CHINA,98452,Manufacturer#2,"0yN4B7X,MOwX3efJm5JQfTi0pKxLtsmWI",28-105-675-7555,eodolites. accounts breach blithely. blith
1891.75,Supplier#000003249,INDIA,193248,Manufacturer#5,"LowCCQU6FSv,YViIcGIWWSmGnQqV3Wudty0o",18-931-461-8124,ly enticing frays. carefully bold pinto beans sleep furiously. special requests are quickly after t
1891.75,Supplier#000003249,INDIA,198210,Manufacturer#1,"LowCCQU6FSv,YViIcGIWWSmGnQqV3Wudty0o",18-931-461-8124,ly enticing frays. carefully bold pinto beans sleep furiously. special requests are quickly after t
1881.37,Supplier#000003953,CHINA,126416,Manufacturer#3,9HerfriHJS6B,28-338-515-2433,"osits. silent, brave requests haggle furiously"
1831.07,Supplier#000005596,INDIA,158050,Manufacturer#1,"oX0IyP9Lir,MzzpPbs99Lq 8ezjKjHeCSGOT",18-574-428-7441, thinly ironic packages cajole blithely regular accounts. special pinto beans use f
1827.53,Supplier#000009336,INDIA,34329,Manufacturer#4,"nrL7tLLxZvaicktfXPAx3cSMkLl,jNMqHuvKYG",18-577-510-3914,". blithely daring excuses integrate furiously pending, express packages. blithely"
1812.57,Supplier#000003792,JAPAN,116258,Manufacturer#1,waDVUDjx9jFkE9E1RL2 zaVDhPk,22-448-515-7638,"ar, special platelets. special accounts are carefully re"
1812.57,Supplier#000003792,JAPAN,173791,Manufacturer#3,waDVUDjx9jFkE9E1RL2 zaVDhPk,22-448-515-7638,"ar, special platelets. special accounts are carefully re"
1789.37,Supplier#000004467,INDONESIA,104466,Manufacturer#1,Up740S7wPT5MMvzb i6JhzqQQ7SBfukdjBksEdZ,19-443-184-3520,"deas. ironic, express hockey players detect quietly across the regular dep"
1711.99,Supplier#000003199,CHINA,40694,Manufacturer#5,"OofECIdX7,eERl",28-745-416-7332, quickly around the furiously ironic dependencies. packages cajole after the slyly
1682.84,Supplier#000000520,JAPAN,8019,Manufacturer#4,"ajxAtNzJbDdQUKvnI5XsoJb,CZQ2w1SKFa6axZv",22-654-808-2429," foxes are across the final, silent ideas! requests serve. special pack"
1682.84,Supplier#000000520,JAPAN,72998,Manufacturer#3,"ajxAtNzJbDdQUKvnI5XsoJb,CZQ2w1SKFa6axZv",22-654-808-2429," foxes are across the final, silent ideas! requests serve. special pack"
1671.59,Supplier#000000858,INDONESIA,857,Manufacturer#3,RqYKRebmFHtDvA 2BWlNwZ1,19-525-296-9901,"sts are regular, bold braids. ironic, regular depos"
1638.02,Supplier#000000089,INDONESIA,147574,Manufacturer#1,MJys1P8C JyNZ,19-259-876-1014,gular theodolites. deposits after the regular deposits 
1636.13,Supplier#000001882,VIETNAM,56871,Manufacturer#5,CyeS3HSybsDY,31-755-111-7289, unusual foxes according to th
1636.09,Supplier#000000189,INDONESIA,72667,Manufacturer#5,9FblnmhDDWLy CF,19-482-239-6669,gside of the blithely final platelets integrate furiousl
1541.19,Supplier#000004318,INDIA,6817,Manufacturer#5,"8DfQ4NmNqVksZtghI,TKVLbywplr,LKXfzwJ",18-448-117-5693, boost furiously-- quickly even warhorses play ruthless accounts! furiou
1501.17,Supplier#000004402,VIETNAM,46889,Manufacturer#3,"ROQKkMn4svF80046pzzsyPlzXgcqS o98,i",31-756-134-3710,nto beans. furiously regular instructions nag silently foxes. dolphins cajole daringly. furio
1501.17,Supplier#000004402,VIETNAM,194401,Manufacturer#1,"ROQKkMn4svF80046pzzsyPlzXgcqS o98,i",31-756-134-3710,nto beans. furiously regular instructions nag silently foxes. dolphins cajole daringly. furio
1488.87,Supplier#000005925,INDIA,78403,Manufacturer#4,"Kkd8 Lc1zCHAZftP1sYeGwybDXhQjJ 2Wcq,Pw ",18-178-921-8905,"ithely regular pinto beans wake evenly? slyly pending pinto beans at the final, bold requests use "
1485.45,Supplier#000000320,VIETNAM,182765,Manufacturer#3,xYlFjLggIkJnv9TyChd4m,31-984-744-5308,"after the carefully bold frets. furiously ironic asymptotes sleep furiously. ironic, ironic"
1384.41,Supplier#000008099,INDIA,138098,Manufacturer#4,cAtZStDkaPH,18-983-205-6959,ly final deposits haggle acro
1381.46,Supplier#000008657,JAPAN,78656,Manufacturer#3,mCBjZf2D1eVdzTc5orDmuSgIiYgpDH2yR2 u8BZD,22-324-245-3548,ilent deposits. furiously final instructions a
1366.4,Supplier#000003042,VIETNAM,143041,Manufacturer#5,xBQ18APlzq1nzSRbT,31-607-632-6095,"ular, silent foxes. carefully special requests ca"
1345.34,Supplier#000009392,VIETNAM,34385,Manufacturer#4,KOw7kV NT0u0XE1G9vdHVlBK9,31-453-312-7832,"iously regular, final requests. bravely sly requests"
1340.79,Supplier#000009394,INDONESIA,156878,Manufacturer#3,21OHNfsl9incFth9j,19-537-469-8663,uriously express ideas cajole carefully alongside of
1337.42,Supplier#000008820,VIETNAM,76312,Manufacturer#5,yqzpwcpdzm c,31-423-955-5613,"egular deposits lose blithely final, even packages. package"
1298.51,Supplier#000004612,INDONESIA,139585,Manufacturer#4,",0RNSSiZ69dXah6N68g7",19-368-689-4694,slyly final depths detect quickly instructions. blithel
1262.11,Supplier#000009618,INDONESIA,119617,Manufacturer#3,"W4ag,Jzk6HwvM0L0K85rzwKTx9gf4X1",19-592-948-7307,ly final requests. carefully even accounts detect. closely ironic theodolites boost sly
1223.78,Supplier#000005781,CHINA,45780,Manufacturer#5,J2lTwv1ZtDV6Uam8q7r6mWvRVsatVYp1 ,28-662-305-3322,riously ironic deposits boost
1208.47,Supplier#000006880,INDONESIA,166879,Manufacturer#4, U8MDTO7o0cW9GZcgqWR,19-777-889-1296,furiously express platelets around the furiously express accounts 
1172.37,Supplier#000000348,INDIA,75333,Manufacturer#2,"2dmjlWOTGbWybkNbr1 h2d9NaEx,eRg5tcry eE",18-338-824-3860,"r excuses sleep furiously against the blithe, regular deposits. regular, final depths are quickly s"
1167.7,Supplier#000006125,INDIA,188570,Manufacturer#4,Bzz01eioUTgfqo H0ui61,18-410-972-6157,sits wake regularly. blithely regular packages haggle blithely slyly even reques
1152.6,Supplier#000009125,VIETNAM,176607,Manufacturer#2,jaPo3QdZEELJy,31-864-673-9551,"egular dolphins! silent, regular accounts are against the express foxes. slyly regular "
1126.58,Supplier#000007800,JAPAN,137799,Manufacturer#1,lT2pSK7q3iZKC0Yg3F6JlYXcmE6gsz053,22-872-305-1125,as. furiously regular package
1026.87,Supplier#000007129,INDONESIA,197128,Manufacturer#1,TCiflHeBzy0f,19-204-131-2284,uests under the pending requ
1023.12,Supplier#000002195,CHINA,117172,Manufacturer#3,Rn1sfA5tH7l7 aGmP1iz69srjxJoWaxN,28-154-128-8030,fluffily furiously permanent packages. bl
1012.73,Supplier#000005099,JAPAN,47586,Manufacturer#1,"Hqsg83IBmm,v2eaFMvNHvDFR0EBIQj",22-251-188-1058,refully regular instructions. carefully regular theodolites integrate fluffily
934.67,Supplier#000005297,INDONESIA,50286,Manufacturer#5,EGAUrelDmLKNtU,19-119-739-1447,ounts. carefully regular foxes wake quietly bold deposits. slyly regular foxes are carefully furious
889.08,Supplier#000008284,INDONESIA,143255,Manufacturer#3,RK2m47q GTRr8BU,19-421-597-7278,ests boost carefully alongside of the packages-- theodolites are ab
882.86,Supplier#000007566,CHINA,62553,Manufacturer#2,"9px9Xc9lwDq1xg2MqVf,WZeRGVhKoK S8D9HySL",28-605-996-4940,hely ironic requests wake quickly. caref
882.86,Supplier#000007566,CHINA,65059,Manufacturer#4,"9px9Xc9lwDq1xg2MqVf,WZeRGVhKoK S8D9HySL",28-605-996-4940,hely ironic requests wake quickly. caref
870.59,Supplier#000001177,INDIA,106156,Manufacturer#4,"Zu,Cw1NwgB6OKgVc kT3hjGwWtfib",18-769-434-2561,gside of the slyly final dolphins. r
837.85,Supplier#000003150,VIETNAM,128125,Manufacturer#5,4v8HzFsmDqeg0vqb6BW3MVuhnB9r,31-682-234-5255,ironic ideas. sentiments after the blithely special dinos use against
836.52,Supplier#000001080,VIETNAM,43567,Manufacturer#3,ab5PlRrQVvp3 Bjs2S5,31-148-197-8002, unusual accounts. carefully furious theodolites are. furiously ironic theod
835.92,Supplier#000002236,INDONESIA,87219,Manufacturer#4,KCpfU4tjhWl2Ub,19-207-926-8639,s. final excuses use blithely slyly unusual ideas-- furiously ironic deposits d
830.15,Supplier#000000770,INDONESIA,769,Manufacturer#2,hdgCxkLchbCJAHh4DOCk3ww,19-372-844-8190,y regular deposits. packages are quickly instructions. furious
825.81,Supplier#000008726,INDONESIA,158725,Manufacturer#1,fJwC0qBd28k6x1YHJ4rpZo1Sk H4eYQ,19-670-767-3204,ely express warthogs alongside of the accounts use fluffily after the foxes. furiously 
741.27,Supplier#000005915,INDONESIA,190876,Manufacturer#1,8 LRiznvbFa2 qKGPQ,19-254-653-6456,ag busily after the requests. carefully ironic asymptotes about the special fox
736.6,Supplier#000006848,CHINA,94338,Manufacturer#4,"5V5GUnIosz2,",28-216-244-6996,sleep for the carefully ironic re
695.92,Supplier#000001406,INDIA,21405,Manufacturer#1,vwL5bX6A5l8A3kHNNbT6TU6xc7ZasaGQX4HXc,18-819-576-1262,rate blithely idle requests. blithely ironic instructions integrate quickly
675.29,Supplier#000002790,INDIA,152789,Manufacturer#5,nBqJQyjjbLSGMV,18-337-445-1530,s? blithely express pinto beans sleep blithely.
629.78,Supplier#000004473,INDIA,51967,Manufacturer#3,eFiFJgyea ,18-319-538-9607,n packages at the packages cajole above the quickly regular accounts. carefully bold 
513.75,Supplier#000004184,INDIA,174183,Manufacturer#4,hKiGD7LY51P3Cr5Qn,18-442-744-5424,s the furiously ironic deposits. blithely regular deposits
502.97,Supplier#000003962,CHINA,3961,Manufacturer#3,"DdeZCHov65hlcsGN,CFTJnwI1R",28-618-658-8737,pecial ideas. blithely final sentiments about the requests 
502.97,Supplier#000003962,CHINA,161445,Manufacturer#2,"DdeZCHov65hlcsGN,CFTJnwI1R",28-618-658-8737,pecial ideas. blithely final sentiments about the requests 
498.3,Supplier#000009895,CHINA,57389,Manufacturer#4,m Fe8iuJc3Qik03MAuh8,28-409-445-5933,oost blithely. fluffily ironic somas boost quic
464.68,Supplier#000006103,VIETNAM,78581,Manufacturer#2,GXYFSJQbNPkK93CB0GNHmqHXJ2GYN,31-282-540-6922,ng to the carefully unusual foxes. f
442.55,Supplier#000008723,JAPAN,1222,Manufacturer#2,"eO2wbrXq,bmNOXWIII3u52Z",22-556-101-3402, blithely regular foxes. slyly regular decoys according to the slyly ironic requests hag
442.55,Supplier#000008723,JAPAN,38722,Manufacturer#3,"eO2wbrXq,bmNOXWIII3u52Z",22-556-101-3402, blithely regular foxes. slyly regular decoys according to the slyly ironic requests hag
438.68,Supplier#000004400,INDIA,41895,Manufacturer#1,"jcIATG5VZQYdE8rQ5g0WEtJ1,BZIguf",18-686-104-8796,posits haggle after the pending ideas. furiously final theodoli
412.93,Supplier#000008779,VIETNAM,41266,Manufacturer#2,T3REev8ROeABLchQxzKI93arza,31-213-253-1116,equests wake furiously acc
405.68,Supplier#000004220,VIETNAM,59209,Manufacturer#2,GHT5HFFsHYa,31-201-829-7881, carefully bold ideas unw
298.62,Supplier#000005548,VIETNAM,110525,Manufacturer#4,"pTovdV81,IHlb4",31-470-117-2737,blithely ironic pearls. carefully regular pinto beans integrate ideas.
286.05,Supplier#000006096,CHINA,96095,Manufacturer#2,KOQ1kJ ApKAghqDtSpFazRMJ55IGA,28-201-798-4437,lly final instructions detect after the
231.69,Supplier#000009999,INDONESIA,67492,Manufacturer#1,F3XTCrsAzpcJdZf5Ns5rC,19-773-990-5609,e idly regular packages. platelets grow quickly. slyly regular foxes slee
221.57,Supplier#000003460,CHINA,193459,Manufacturer#1,0J3fjMHCpnSCt89zNg,28-775-198-5196,heodolites: carefully quick pinto beans use fur
201.51,Supplier#000008513,INDIA,103492,Manufacturer#5,JJ7 pNE0Fsg4ths33aDGDAEBZ7K,18-527-469-4228,ajole carefully. doggedly final requests haggle quick accounts! blithely special accou
199.37,Supplier#000006520,VIETNAM,154004,Manufacturer#5,"4CRrTe,dyqZGl7gQ7",31-548-301-3239,nic instructions. fluffily final requests nag deposit
168.81,Supplier#000009756,CHINA,137242,Manufacturer#4,"5KiO13hbY4,PEpt0csSW8inbsGHpfHhJAA0",28-964-897-9693,cajole furiously pinto beans. special deposits haggle among the unusual requests. pending depo
166.32,Supplier#000000081,JAPAN,57575,Manufacturer#5,"9fFQOQJKBgF5Q0KmXzQ2xZYM,",22-535-310-6971,ven pinto beans run furiously. deposits use carefully across the slyly blithe packages. car
159.36,Supplier#000001238,CHINA,141237,Manufacturer#1,DXiu2sMJ1ybUWxPuz SW6,28-223-865-6534,ns. quickly even deposits according to the i
145.99,Supplier#000009655,CHINA,42142,Manufacturer#5,11BI9Q4nq j8T,28-199-383-8258,"eas wake thinly ironic instructions. ironic, final ideas are carefully. furiously pending accounts a"
91.78,Supplier#000003015,VIETNAM,163014,Manufacturer#5, eLqNGV3KfNlCIf,31-863-281-6684,pinto beans are blithely above the blithely unusual ideas. fluffily silent foxes 
67.7,Supplier#000003563,CHINA,141048,Manufacturer#2,yQBJS3BQoL61syaACAGpfqYz5z Pj,28-721-203-1298,"ithely quickly bold sauternes. even, even notornis believe blithely. blithely bold d"
21.01,Supplier#000009401,INDIA,194362,Manufacturer#2,6LmZ4S1L8jMUTXuFQc38qXww0ckpGq2i55,18-117-294-2978,"nt asymptotes engage about the final packages. unusual,"
10.33,Supplier#000000843,CHINA,8342,Manufacturer#2,"JKxjiAZV26gR9eEkT6X3 nLNtnKZWW,",28-503-987-8146, accounts breach furiously. furiously final requests haggle. furiously special accou
-40.45,Supplier#000000080,VIETNAM,25075,Manufacturer#3,PhYej9mhZXAifY4IXnVIVJ9CX011Id73JAD,31-646-289-1906,"ring, even sentiments are. evenly even ideas wake fluffily blithely ironic packages. even platelets"
-43.96,Supplier#000009786,INDIA,79785,Manufacturer#4,rmv U 2W tCTucb2 B2Wm22,18-437-375-8170,al packages across the ironic deposits are blithely aroun
-170.54,Supplier#000005165,INDIA,50154,Manufacturer#5,X7PfMB2i1LGGDDwaHAjfvlKexn7RLANU9j,18-327-142-6539," packages cajole carefully. silent, special accounts are-- fl"
-172.97,Supplier#000004003,VIETNAM,144002,Manufacturer#1,"UvX6ttIrUa1MYrLi mU,3RjlJcLpe",31-655-482-7421, fluffily final ideas. furiously express dolphins against the carefully even accounts could have
-203.99,Supplier#000000972,JAPAN,160971,Manufacturer#1,fG18d4b1LRLS14XNsr761rzU8SQb52,22-291-368-8958,o the foxes. silent platelets serv
-229.07,Supplier#000006621,INDIA,161588,Manufacturer#3,"8XVfq2i6,a",18-391-305-1312,y even theodolites hinder quickly. unusual accounts nag carefully against
-253.86,Supplier#000007555,CHINA,130015,Manufacturer#2,"J9LpzYqbP,pfnzvhNdH,1hdoPocO31OPRTcxn",28-348-356-3747,s above the slyly pending dependencies sleep 
-292.95,Supplier#000005561,JAPAN,98033,Manufacturer#4,2oviXVLxIrc8OYgrIIYkt,22-448-682-4189,ong the furiously bold accounts. ironic requests sleep about the blithely regular accounts. slyly sp
-336.14,Supplier#000000522,INDIA,118010,Manufacturer#5,ICfk9yI3iz64G,18-355-956-2843,ounts cajole blithely boldly special deposits. pinto beans sleep. slyly re
-362.28,Supplier#000007144,VIETNAM,109613,Manufacturer#5,"D1GKeDdTb9em2ne,jpE3bghRGFiKHTV7eSHHK1up",31-693-600-3326,ight hang on the special deposits. slyly final accounts 
-401.21,Supplier#000004758,INDIA,57242,Manufacturer#4,hIjMRJWlJeyeT1HmwOk,18-615-389-3776,"es cajole fluffily. blithely ironic instructions about the ironic, bold somas use around the furio"
-427.36,Supplier#000005320,INDONESIA,52814,Manufacturer#1,"095yGkT,O2Y",19-157-710-7476,ermanent theodolites boost fluffily carefully regular pinto beans. furiously ironic escapades doze f
-427.36,Supplier#000005320,INDONESIA,192800,Manufacturer#2,"095yGkT,O2Y",19-157-710-7476,ermanent theodolites boost fluffily carefully regular pinto beans. furiously ironic escapades doze f
-473.95,Supplier#000003821,INDIA,3820,Manufacturer#1,4Pibj5MDUVTgN0RfkM,18-239-284-5694,y the fluffily special foxes. blithely even requests around the final packages are according to t
-475.39,Supplier#000003935,INDIA,73934,Manufacturer#4,"An22fHn0XvlAd57D,7NE6SmhFovvaPE2FjK2Zs5j",18-547-201-3057,"g, pending dependencies: care"
-499.69,Supplier#000002575,VIETNAM,35065,Manufacturer#4,g2FRXBPRoQHkK iVky7JgI,31-192-614-9741,uld have to cajole quickly slyly regular ideas-- decoys about the furiously express request
-504.16,Supplier#000009679,JAPAN,189678,Manufacturer#3,"yM7aRQ6y,rJ1Ll9vIlSJmbvB6Xbs5AX86IS",22-592-240-3104, haggle carefully. bold accounts are slyly. furiously final frets about the blith
-504.7,Supplier#000005093,INDIA,175092,Manufacturer#2,"wxPIEoOcX,7Fb",18-356-823-5730,eep regular accounts: slyly silent ideas wake carefully slyly ironic theodolit
-550.54,Supplier#000001260,INDONESIA,23753,Manufacturer#2,"oRwBLE,FXhOcKZjo",19-431-553-8802,ckly regular foxes-- fluffily f
-565.29,Supplier#000007005,INDONESIA,159459,Manufacturer#3,MvB7O2EzehSNJM5GoL,19-728-987-1492,ts sleep. special ideas cajole final deposits. u
-590.99,Supplier#000000695,VIETNAM,28192,Manufacturer#2,vJ8otteFrIb,31-274-635-2607,ronic depths are after the pending asymptotes. ironic instruction
-614.31,Supplier#000000638,INDIA,98128,Manufacturer#1,"3L3Lbf,0EUpNv22JaHEtSNOd",18-147-424-5181,"olites nag blithely. regular, ironic requests about the fluffy, ironic "
-621.24,Supplier#000007411,CHINA,187410,Manufacturer#1,pdtOXiwGWH9OGtH0v6,28-501-398-5271,packages must haggle after the even accounts. ironic accounts haggle above the special a
-627.65,Supplier#000004966,CHINA,17462,Manufacturer#4,79vfI5FiWY66F,28-330-305-4993,e special requests. unusual accounts cajole against
-627.65,Supplier#000004966,CHINA,152450,Manufacturer#3,79vfI5FiWY66F,28-330-305-4993,e special requests. unusual accounts cajole against
-764.45,Supplier#000005749,INDIA,143234,Manufacturer#4,4Y8llwkuyynBq8bRTf1f1f,18-208-540-6801, regular dolphins alongside of the carefully iron
-791.63,Supplier#000007654,CHINA,167653,Manufacturer#5,lE8r11gvWXCODbFjta9mkpmp00k,28-916-271-7928,ches are furiously according to the always
-849.21,Supplier#000008638,VIETNAM,73623,Manufacturer#5,"uuHV,qrSQeBF",31-289-423-9527,kages boost blithely according to the id
-851.0,Supplier#000001309,VIETNAM,161308,Manufacturer#1,UY9d6tgsPDJ6DDz9zYW1tknwEPwYbN,31-910-723-6054,ing to the even asymptotes bre
-856.1,Supplier#000008704,VIETNAM,21197,Manufacturer#2,"RUnHjC,pUEJLgpyB6G0o",31-216-250-6386,ut the blithely regular ac
-864.79,Supplier#000008161,VIETNAM,660,Manufacturer#5,KsBrEEf5efdSe3W4L4Pd5aHbBo,31-554-844-1241,es doubt along the requests. slyly expres
-874.84,Supplier#000009609,VIETNAM,29608,Manufacturer#4,"g5Y h7kL ,HXNbdaAxLk,iC2jt5",31-665-869-6806,r the pending theodolites. blithely special packages sleep quickly furiously expres
-874.84,Supplier#000009609,VIETNAM,57103,Manufacturer#5,"g5Y h7kL ,HXNbdaAxLk,iC2jt5",31-665-869-6806,r the pending theodolites. blithely special packages sleep quickly furiously expres
-877.0,Supplier#000008916,CHINA,28915,Manufacturer#5,"3,BoG99VAbhNR7grKa4,9wKwv8syqfOra",28-518-591-9103,"zzle-- final, unusual platelets above the c"
-894.23,Supplier#000008628,VIETNAM,38627,Manufacturer#3,WXKYg4gFW7Iqwk4AG6dAbhxlkJcCjv 70rn,31-422-517-4839," the quickly pending packages. final, e"
-894.94,Supplier#000004173,CHINA,109152,Manufacturer#5,"wq0zoa,M1hl13JFs9jryHuk1Kil8E3s",28-879-181-5180,hinly ironic asymptotes according to the idly express platelets cajole special 
-916.84,Supplier#000002315,CHINA,77300,Manufacturer#5,rrbi3vpgSqjmnO oBzTH08RcTBJNpQ1JIo87the,28-512-328-3909,special pinto beans sleep carefull
-918.04,Supplier#000003819,JAPAN,173818,Manufacturer#1,"HL1a6s,okOmWXJKlL52j95pQ9Yln",22-346-938-2374,"lar, ironic accounts are. slyly regular requests nag. always pending acc"
