s_acctbal,s_name,n_name,p_partkey,p_mfgr,s_address,s_phone,s_comment
3711.33,Supplier#000007240,UNITED KINGDOM,107239,Manufacturer#2,rBs73R2JCoqAIHByxYRCOXOmiKqz ,33-140-585-2550,into beans nag pains: quickly final foxes cajole quickly 
3690.89,Supplier#000003752,ROMANIA,98733,Manufacturer#1,"  DSFc5t,Sb5,ITn3GgPyW2q6aJxSxT",29-181-700-5552,ongside of the quickly even package
3689.03,Supplier#000001419,RUSSIA,148904,Manufacturer#3,"SvPKMTdu35OVfPiGdq0nI9,zHRzetupTCqdL8av",32-865-313-5333,"ependencies? regular, even account"
3685.57,Supplier#000006736,ROMANIA,61723,Manufacturer#1,"HhzQYGTW2VirxXosa6JY,0zkk",29-504-137-3715,"ts use regularly among the regular, regular courts. unus"
3685.57,Supplier#000006736,ROMANIA,154220,Manufacturer#2,"HhzQYGTW2VirxXosa6JY,0zkk",29-504-137-3715,"ts use regularly among the regular, regular courts. unus"
3681.43,Supplier#000001604,FRANCE,61603,Manufacturer#5,"iaAAa,lM1jJY65RiIYCS540ZvX1N2jDqrw,F0K",16-709-747-9026,es are carefully. furiously bold packages cajole blithely r
3679.52,Supplier#000009923,UNITED KINGDOM,192365,Manufacturer#3,LGTbasyGiSOr Caa72htsiD1 Z03WCHGPk3,33-231-694-4222,t blithely fluffily bold deposits. fluffily special theodol
3558.18,Supplier#000002672,GERMANY,87655,Manufacturer#4,"GyvXbIya,VsgxEx6J su7D5KxNeGJk,mSqITqT,",17-545-775-1990,lent forges according to the express 
3556.47,Supplier#000000032,UNITED KINGDOM,117520,Manufacturer#5,"uwCnX8y18u,zGadpgSQKHVP1F2fxK",33-484-637-7873,inments. silently final pinto beans among the 
3546.4,Supplier#000004279,RUSSIA,104278,Manufacturer#5,vqA9g1 e05bgmLZtUNzal4ebZmBkrPha,32-666-320-9388,ymptotes. carefully silent excuses sleep deposits: quickly pending instructions snooze. qui
3546.4,Supplier#000004279,RUSSIA,106748,Manufacturer#5,vqA9g1 e05bgmLZtUNzal4ebZmBkrPha,32-666-320-9388,ymptotes. carefully silent excuses sleep deposits: quickly pending instructions snooze. qui
3509.09,Supplier#000009949,UNITED KINGDOM,127436,Manufacturer#4,rF5bQR8bXNq,33-216-624-1799,ise among the boldly express theodolites. thin
3500.86,Supplier#000001373,GERMANY,36366,Manufacturer#4,",myHunU2O10",17-403-116-4558,ve to use bold requests. fluffily final deposits affix slyly. slyly unusual 
3500.86,Supplier#000001373,GERMANY,166340,Manufacturer#1,",myHunU2O10",17-403-116-4558,ve to use bold requests. fluffily final deposits affix slyly. slyly unusual 
3477.63,Supplier#000003694,FRANCE,51188,Manufacturer#1,Yl8ky cZqk8Kn3,16-731-341-9923,e of the boldly ironic asymptotes haggle sly
3366.64,Supplier#000004749,RUSSIA,34748,Manufacturer#3,QS6PZa0MTA8jzcuPnP9NT2toLHBx,32-637-280-7020,oxes haggle slyly special packages. bold frets use about the ironic instructions. quickl
3344.01,Supplier#000002848,RUSSIA,177813,Manufacturer#2,uuKtLIWGuiDfezTH8IMEPO74XerWuu4TE7,32-141-986-9817,"are. slyly final accounts wake. stealthy deposits cajole slyly. pinto beans wake finally express, e"
3335.77,Supplier#000005097,GERMANY,182578,Manufacturer#3,"tz,c9zCS5O91PgaRVpc5z5HFX6FDvJ2I7JQKp6E",17-122-172-6610,eposits. stealthily ironic deposits about the unusual deposits sleep 
3316.93,Supplier#000006235,ROMANIA,21230,Manufacturer#4,"Pxf8Y6sVA,7JElYqMf,0bDU6xD A7r",29-835-102-3960,uffily even packages after the accounts use blithely slyly quiet foxes: carefu
3316.16,Supplier#000001002,RUSSIA,155971,Manufacturer#3,"QsvswaDe7qZimiw1qgtN8 x,w Pm7aHJ5",32-102-374-6308,. fluffily ironic requests cajole furiously. theodolites doze about the 
3315.6,Supplier#000003419,FRANCE,110907,Manufacturer#1,uyrg3YVTKf,16-702-659-6464,"refully ironic forges? even requests across the special, ironic ideas cajole after t"
3284.09,Supplier#000007218,RUSSIA,159672,Manufacturer#4,"VWuUwQ,6GnaGBVUe9j2dhmqMmoXfZ9oqVcVl",32-706-226-5429,dolites cajole requests; doggedly silent foxes along the close pains wake above
3240.41,Supplier#000004164,FRANCE,21661,Manufacturer#2,"MU,j2VVsNhQUM8o72cEE",16-161-750-6814, the blithely unusual pinto beans
3238.01,Supplier#000000903,RUSSIA,173351,Manufacturer#3,Ma5PqS0fUyqRIl pLGW2zZNv70H94KSn5,32-277-492-3117,aters. special deposits in place of the ironic instructions aff
3220.82,Supplier#000008360,UNITED KINGDOM,195840,Manufacturer#2,IMfOgU26P1taxvnSQ0Zl,33-764-209-1683,und the carefully ironic pinto beans! carefully final theodolites after the regular acco
3197.65,Supplier#000009225,RUSSIA,134198,Manufacturer#2, 0eijOoTsl,32-542-446-4004, regular excuses. slyly bold grouches haggle fluffily. ironic courts boost furiously
3125.76,Supplier#000009037,ROMANIA,76529,Manufacturer#5,8dWeL8mStvKim,29-665-258-1017,old dependencies. fluffily
3085.14,Supplier#000006920,UNITED KINGDOM,141891,Manufacturer#2,s3QoIvetkjxm7,33-882-957-4261,ns atop the pending asymptotes snooze furiously against the quickly regular accounts
3080.38,Supplier#000003431,RUSSIA,20928,Manufacturer#1,AWgeEr9h0xal2ndOj4As1PIeaB7SwuLaHF7imY,32-189-701-4058,y about the quickly final theo
3053.85,Supplier#000002950,UNITED KINGDOM,97931,Manufacturer#1,OLre0R IsezZB4mC6PnkzlPOUfka,33-359-326-8404,ests above the fluffily even platelets thrash blithely after the boldly pendi
3037.36,Supplier#000003980,UNITED KINGDOM,66461,Manufacturer#5,w66 ZRYmZT6,33-758-679-2661,fully special deposits nag quickly. quickly unusual dependenci
3032.27,Supplier#000006187,UNITED KINGDOM,53681,Manufacturer#3,"OOg5jy0l1blSZO9W,O1NA5pZUNMbJKGB1n9I",33-553-253-3113,"ular pinto beans. slyly silent accounts affix. bold, bold dependencies about the ideas wake furiousl"
3005.56,Supplier#000006666,RUSSIA,136665,Manufacturer#2,fNpBRtPqYuvJ7ejDU2fxzW,32-542-658-4737,e final instructions. busily ironi
2933.96,Supplier#000009357,ROMANIA,34350,Manufacturer#3,0VYKamKcFV3RDSvxic7cYLiHPhfSOrJQcKgn,29-207-441-1355,ts nag above the blithely even deposits. even gifts cajole slyly across th
2918.54,Supplier#000000575,ROMANIA,25570,Manufacturer#4,iYWfc6rqaIkx2x9,29-201-935-5958,ong the carefully silent asymptotes. ca
2903.64,Supplier#000006772,GERMANY,99244,Manufacturer#2,fv4BvhwE 6Rtof2wk5ylGbbzEsuCdkQ,17-248-919-6693,unts boost blithely. final foxes wake carefully besides the furiously b
2881.79,Supplier#000009628,ROMANIA,159627,Manufacturer#4,5WYqAPFBWcxr,29-745-342-4598,ep quickly against the blithely regular requests. furiously regu
2848.81,Supplier#000003564,FRANCE,36054,Manufacturer#2,z2cLQCzNE1aqAr5f3TXePRpzkR,16-720-599-1105,e stealthily careful requests. slyly
2848.81,Supplier#000003564,FRANCE,128539,Manufacturer#1,z2cLQCzNE1aqAr5f3TXePRpzkR,16-720-599-1105,e stealthily careful requests. slyly
2832.08,Supplier#000007794,UNITED KINGDOM,142765,Manufacturer#4,"yi JrVq1XxZV1ppSzA7Xa,KoHaROxnnHjRKb",33-284-453-7930,inal multipliers cajole. quickly slow packages against the quickly f
2824.65,Supplier#000004529,GERMANY,79514,Manufacturer#4,barxLzQfzp3NUjSjz7G,17-904-330-6474,ggle slyly alongside of the quietly bold accounts. fluffily 
2802.26,Supplier#000002154,FRANCE,52153,Manufacturer#3,"Z5frIiYGobkpF,,NpxmCdFVtbsjxnt",16-372-645-7267,nto beans are! furiously regular
2799.27,Supplier#000008470,UNITED KINGDOM,50954,Manufacturer#2,w696MyAd04WbWKjMuVveVRCRuET4t,33-630-311-3942,e quickly close deposits. quickly bold deposits above the final accounts are caref
2781.78,Supplier#000004941,RUSSIA,177389,Manufacturer#2,",0QU qKohe7N9TSd2ahWxtaymlOdEAlwACFf2eF",32-769-160-7618, of the special requests. furiously
2781.49,Supplier#000008949,UNITED KINGDOM,136435,Manufacturer#4,QDlEnOBlMD1N2xPFjwxhyuaGQ9 rcqeILqRb,33-510-996-1338,eas around the blithely final platelets sleep quickly alongside of
2764.64,Supplier#000009748,GERMANY,104727,Manufacturer#2,"E5eeu,fHlD9XqnoMkFzJGNR,mHHSdrE",17-607-105-1620,furiously ironic theodolite
2754.16,Supplier#000005982,UNITED KINGDOM,125981,Manufacturer#2,sqfVOSsGA3bVEQr7rJgC7vkfp,33-524-438-2827,"furiously final Tiresias wake. final ideas sleep ironic, ironic requests. reque"
2749.11,Supplier#000003489,ROMANIA,165940,Manufacturer#4,rWU02TRAHWUEM9WpPOe4et,29-287-680-7484, escapades boost carefully. furiously regular t
2670.33,Supplier#000004500,GERMANY,51994,Manufacturer#1,LfE1vU5DRDRi,17-199-768-7129,arefully regular instructions nag blithely against the slyly special 
2670.33,Supplier#000004500,GERMANY,64499,Manufacturer#2,LfE1vU5DRDRi,17-199-768-7129,arefully regular instructions nag blithely against the slyly special 
2626.9,Supplier#000009158,RUSSIA,161609,Manufacturer#3,JyRyqNnqxRDZuk0lZhj,32-604-740-5833, theodolites engage carefully according 
2616.57,Supplier#000005072,ROMANIA,147529,Manufacturer#4,sBOqjUFO  4I7YYRSeNYF4IviRq Q,29-400-578-9663,ages boost furiously express deposi
2585.33,Supplier#000007257,UNITED KINGDOM,194737,Manufacturer#1,RKTUFfEvA7,33-820-388-8545,e the furiously final theodolites. slyly bold instructions above the blithely ironic p
2462.97,Supplier#000000711,ROMANIA,135684,Manufacturer#2,DkR00pkyUuWOrznAZysqOswAZu,29-291-385-3264, across the instructions cajole acr
2457.03,Supplier#000002137,UNITED KINGDOM,169620,Manufacturer#4,"QATD,S3oA9bPthR3 MH 7rNbF7ALBYF",33-563-538-5564,de of the blithely ironic accounts
2399.18,Supplier#000006456,RUSSIA,8955,Manufacturer#2,"mKPmDwg0P1xaKK,",32-701-665-5100,ly unusual accounts boost according to the quickly pen
2398.22,Supplier#000005523,UNITED KINGDOM,107992,Manufacturer#3,"GCe06xpk,A3SU5nd CtfEMk1GfuURDhcR",33-179-120-1158,"rmanently special, final deposi"
2304.07,Supplier#000002403,RUSSIA,172402,Manufacturer#2,srJW11qCtG5p n,32-688-192-6743,"t quickly final packages. carefully even tithes cajole furiously along the even, regular "
2304.07,Supplier#000002403,RUSSIA,182402,Manufacturer#3,srJW11qCtG5p n,32-688-192-6743,"t quickly final packages. carefully even tithes cajole furiously along the even, regular "
2286.14,Supplier#000004420,GERMANY,6919,Manufacturer#2,kDL7yvAIOzFXh8x Ygx5g4nIy,17-860-214-1250,p sometimes regular pinto beans: 
2286.14,Supplier#000004420,GERMANY,176868,Manufacturer#5,kDL7yvAIOzFXh8x Ygx5g4nIy,17-860-214-1250,p sometimes regular pinto beans: 
2275.53,Supplier#000001290,FRANCE,146261,Manufacturer#3,"qwDvVa7q69LAdOMJ9TQ,0i2ItfZ7Ntz",16-979-442-3949,"nd the regular dependencies. slyly unusual packages according to the final, regular de"
2275.53,Supplier#000001290,FRANCE,156259,Manufacturer#5,"qwDvVa7q69LAdOMJ9TQ,0i2ItfZ7Ntz",16-979-442-3949,"nd the regular dependencies. slyly unusual packages according to the final, regular de"
2267.98,Supplier#000000429,UNITED KINGDOM,177911,Manufacturer#3,Vi7efTvTt3fNVvsCWu6243T P,33-283-246-6716,ular packages. carefully silent
2260.92,Supplier#000006376,UNITED KINGDOM,21371,Manufacturer#5,Lk0msI6cKm42Qj2uLNb,33-858-633-3470,cording to the stealthily final packages.
2241.41,Supplier#000005811,ROMANIA,173293,Manufacturer#5,"3OF25az3Q,mt9S5KbWklpf72Fu4s",29-286-414-2279,slyly final instructions use fluffily fina
2237.94,Supplier#000002539,ROMANIA,137512,Manufacturer#4,"SQdx92iWUMVP,Zy7OvGdDiEGpnZ",29-615-339-9075,nt pinto beans use slyly slyly bold ideas. 
2221.25,Supplier#000000771,ROMANIA,160770,Manufacturer#1,"Gv1ri,V ARHE136eJF",29-986-304-9006,lphins affix blithely along the carefully final ide
2218.15,Supplier#000006586,RUSSIA,174068,Manufacturer#3,"c4T5c74k6ra56,mzSRljkOSW",32-959-302-3652,telets since the fluffily daring requests nag fur
2214.36,Supplier#000000593,FRANCE,68086,Manufacturer#5,BwFlALCmestGzmYyaFOJ3aS5,16-262-671-5187,"s grouches dazzle carefully regular, regular reques"
2143.9,Supplier#000007866,ROMANIA,147865,Manufacturer#1,"Unlx3g4SOBGo02Yq1hOp5bbWARrbOm,",29-922-399-1133,e never regular packages. r
2094.34,Supplier#000000369,GERMANY,67862,Manufacturer#2,4gfQXza7T08KyxfJY5EMTwktu,17-381-930-4614,arefully express requests sleep acros
2051.26,Supplier#000000466,RUSSIA,177948,Manufacturer#2,km4Xnjf0qv07N,32-408-942-6024, sleep alongside of the fluffily pending platelets. unusual asymptotes wake furiously req
2036.01,Supplier#000003540,UNITED KINGDOM,81031,Manufacturer#4,pw1A1MbzJxnUEp7cmm9yGNvb5Q4P9elnwaO,33-371-643-2160,ual packages wake carefully. carefully final theodolites according to the carefully ironic d
1931.42,Supplier#000005756,GERMANY,168207,Manufacturer#3,",IzhbPl3WK",17-153-781-8644,accounts boost carefully blithely ironic depen
1905.04,Supplier#000003712,RUSSIA,88695,Manufacturer#5,"dSgi4I,gaoiSbQKpYAZS",32-896-185-1763,"gular, final theodolites wake among "
1880.17,Supplier#000009625,FRANCE,172073,Manufacturer#4,KuUBJgDS0EcpJgzYE,16-706-357-3708, pending ideas. furiously bold pinto beans wake blithely across the carefully final foxes. qui
1796.48,Supplier#000008203,ROMANIA,53192,Manufacturer#1,E3pTxOceXvB,29-780-346-3309,ccording to the quickly pending instructions 
1696.74,Supplier#000005242,GERMANY,17738,Manufacturer#4,"8ab7vIVg3lCFDfcT0e0u,Nawb,lj",17-475-160-7395, the requests. furiously pending instructions use fluffily. silent ideas boost fluffily slyly fi
1696.74,Supplier#000005242,GERMANY,27735,Manufacturer#2,"8ab7vIVg3lCFDfcT0e0u,Nawb,lj",17-475-160-7395, the requests. furiously pending instructions use fluffily. silent ideas boost fluffily slyly fi
1647.23,Supplier#000009542,RUSSIA,32032,Manufacturer#4,jrU9lZ5L7qGlNBE  q,32-300-861-4282," bold accounts. instructions nod blithely even requests: ironic, express requests cajole blithel"
1638.69,Supplier#000003796,FRANCE,98777,Manufacturer#3,"Lo0YSmrCLQHs,1NLgaYDA4ThldXVr9id",16-248-453-7753,"uests nag quickly carefully enticing foxes. ironic, final accounts cajole along the quickly even d"
1622.16,Supplier#000004216,RUSSIA,76694,Manufacturer#3,gFuZYUeGAy0AmXjVbfdeNc2,32-990-787-5400,rly final requests. express reque
1596.44,Supplier#000000158,GERMANY,182603,Manufacturer#2,sLGHPvT0n2J,17-873-902-6175,ing theodolites. carefully regular pa
1582.4,Supplier#000003225,UNITED KINGDOM,70717,Manufacturer#3,5Ka5a2yj6jpyeOs,33-734-505-3559,d ideas. packages affix fluffily unusual deposits. 
1552.52,Supplier#000007301,GERMANY,87300,Manufacturer#2,"m4BRA4W,6 xxLXEbSNFi0gSi",17-626-730-6751,te slyly above the carefully ironic depths. ironic asymptotes sleep carefull
1549.49,Supplier#000005018,FRANCE,187463,Manufacturer#3,6lXHv0vanjJwj2DayRhQIw78zvhuHDoS22S,16-544-227-4448,haggle blithely carefully regular deposits. furiously final foxes maintain furiously. furiously even
1549.21,Supplier#000002621,GERMANY,50115,Manufacturer#4,wMEn4tj6rvsDxk5i,17-201-263-3636,e furiously quickly express theodolites; slyly final accounts use
1537.76,Supplier#000008070,RUSSIA,163037,Manufacturer#4,4BOdWexkDB5Ry BvIFV65ReBo,32-916-779-3048,s across the fluffily regular frets poa
1517.87,Supplier#000003943,FRANCE,98924,Manufacturer#3,H0V wEAbZW1Ibl6UMsP AZPM9BV,16-898-613-3470, unusual accounts wake silen
1517.87,Supplier#000003943,FRANCE,188906,Manufacturer#1,H0V wEAbZW1Ibl6UMsP AZPM9BV,16-898-613-3470, unusual accounts wake silen
1451.71,Supplier#000003045,ROMANIA,48036,Manufacturer#5,HMESOy7WWr2GSxlo66zMA,29-141-178-9154,ainments against the even packages use beneath the fluffily final deposits. bold instructions ha
1417.33,Supplier#000007386,RUSSIA,99858,Manufacturer#3,"UcvoLjOQEJiyOKI86O6A0Geks67,o4F1wAYXVk",32-799-168-3188,accounts are furiously. platelets boost slyly blithely exp
1412.68,Supplier#000006540,FRANCE,86539,Manufacturer#5,WmITRzgwfB5Esw,16-484-323-6983, quickly. bold accounts impress furiously ironic requests. carefully ev
1404.32,Supplier#000002501,GERMANY,104970,Manufacturer#1,sasABxhX6NdrvZXkO JZbdz2U2XrGcebNQykkzbq,17-880-517-1690,"ial accounts affix carefully inside the regular packages. regular, silent"
1339.41,Supplier#000009860,RUSSIA,109859,Manufacturer#2,CPRREX6QR4Q3OPqlaOcvOgufqeVfklgu2u,32-480-860-5922,y special foxes wake slyly carefully silent reque
1332.1,Supplier#000008545,GERMANY,38544,Manufacturer#4,"Oom,U3LbgG XS",17-669-333-8409,egular packages according to the quiet accounts are fluffily at
1324.33,Supplier#000006315,RUSSIA,53809,Manufacturer#4,"V0U,DLmwly,wU",32-573-372-1627,ly regular courts. furiously ironic requests about
1317.02,Supplier#000004903,ROMANIA,97375,Manufacturer#1,"WHAJ,00XJzj9AeWppLXMI",29-753-806-8134,"rhorses; unusual, careful waters doze for the slyly f"
1300.29,Supplier#000002230,ROMANIA,104699,Manufacturer#5,"Fm0GC,0,EetZrzO",29-334-821-6402,regular attainments cajole to the blithely ironic foxes. slyly unusual
1297.27,Supplier#000008915,ROMANIA,31405,Manufacturer#1,W0UwOXN s2TNZ2u4hAT,29-754-306-3305,"ong the ideas. even theodolites haggle alongside of the blithely ironic platelets. ironic, final f"
1266.52,Supplier#000006227,GERMANY,6226,Manufacturer#3,v8StJxCoUz3oPK,17-905-469-8595,"ound the quietly bold accounts nag quickly ironic, bold requests. ironic, reg"
1266.52,Supplier#000006227,GERMANY,113715,Manufacturer#5,v8StJxCoUz3oPK,17-905-469-8595,"ound the quietly bold accounts nag quickly ironic, bold requests. ironic, reg"
1231.69,Supplier#000003537,ROMANIA,31033,Manufacturer#2,"yBqFsQD,K694WLAY YBiETQPQJ8MN71TD5AHq",29-525-534-3904,yly furiously even accounts. c
1189.39,Supplier#000005771,RUSSIA,93261,Manufacturer#1,"wAbE3h1CxOn41e,1UzVUrHjC14IT U G3C5s6",32-436-418-7659,"tegrate final pinto beans. even instructions haggle. bold, final ideas believe quick"
1118.61,Supplier#000001153,GERMANY,51152,Manufacturer#3,QEmS3eA2uYEYYSrbj7M6A,17-587-574-9364,althily final instructions ea
1118.61,Supplier#000001153,GERMANY,146124,Manufacturer#2,QEmS3eA2uYEYYSrbj7M6A,17-587-574-9364,althily final instructions ea
1114.89,Supplier#000005908,ROMANIA,128371,Manufacturer#5,oe54wI55Tfjgv0gqeMfL8P18Y,29-783-528-4431,ole blithely regular pint
1106.37,Supplier#000007461,FRANCE,154945,Manufacturer#4,"J35y6KQluvdajUojivmKJs,MVDHgdumVSrH",16-615-287-1465,nal asymptotes above the pinto be
1101.89,Supplier#000008568,FRANCE,163535,Manufacturer#2," DdhxvdqjKfHe8iD,4aKr5 A,VS",16-247-780-8680,eans. quickly bold instructions boost regular ideas. slyly ironic d
1061.89,Supplier#000008571,ROMANIA,51055,Manufacturer#2,r8lmc57p7XGLljU4A S5Nc3C4WC,29-534-738-7942,. slyly regular pinto beans un
1061.89,Supplier#000008571,ROMANIA,133544,Manufacturer#4,r8lmc57p7XGLljU4A S5Nc3C4WC,29-534-738-7942,. slyly regular pinto beans un
1042.95,Supplier#000003450,RUSSIA,155904,Manufacturer#2,ofxzJ87eJMcKPWwTWkmZ2KUjpsILuUidL9Y,32-954-252-9016,posits haggle fluffily unusual accounts. furiously even asymptotes
1006.09,Supplier#000007000,ROMANIA,6999,Manufacturer#3,"9JJVAhbo3yxBU1AoOPYl,jyQuY7M5Y",29-885-256-9772,tegrate boldly slyly silent instructions. never unusual sentiments about the quickl
989.69,Supplier#000001400,GERMANY,103869,Manufacturer#4,JUD4vMuehWLiQMDdiiyR77JKAI,17-876-117-5908,lites. deposits wake fluf
989.69,Supplier#000001400,GERMANY,126375,Manufacturer#5,JUD4vMuehWLiQMDdiiyR77JKAI,17-876-117-5908,lites. deposits wake fluf
957.59,Supplier#000003586,ROMANIA,81077,Manufacturer#3,dugqVLvIr5H4K8LT W16vVg4AfNMQ2ha1,29-223-914-6598,d instructions about the blithely ev
920.76,Supplier#000001834,ROMANIA,154288,Manufacturer#3,ovfOKHUUDU,29-893-932-2474,kly express pinto beans. slyly regular deposits should use slyly. packages affix regular re
906.07,Supplier#000000138,ROMANIA,182583,Manufacturer#4,"yyPBFrErKTaEu5L3CdNJP ak4ys9AbN,Aj8wPgv",29-533-434-6776,"deas haggle. final, regular packages wake. quiet packages cajole pinto beans"
881.07,Supplier#000007419,GERMANY,67418,Manufacturer#4,FSWIMUvo5mmyx vb03zLjHzE3nX7sm,17-783-878-8183,oxes cajole-- tithes wake
838.57,Supplier#000007137,ROMANIA,89612,Manufacturer#4,FuajMKcV vrb,29-749-311-2489, even accounts cajole about t
797.48,Supplier#000001508,FRANCE,158992,Manufacturer#2,7IGYQZSkwpqNT9T3YZvH8V,16-380-863-8334,"ests use furiously ironic, regular deposits. blithely final requests among the fluffi"
797.46,Supplier#000002093,ROMANIA,172092,Manufacturer#5,"VwEeZ0v2TT,Luk4zXjru3d4jmT,0QDTu7pVe",29-273-500-9147,encies. requests are along the speci
781.51,Supplier#000008081,FRANCE,88080,Manufacturer#5,"RZucms4asD1DkoVHpsg9O4uiYPF,nYB",16-623-963-9556,"ges toward the regular, ironic packages are furiously ca"
747.88,Supplier#000000243,FRANCE,77735,Manufacturer#1,TQaXjlMc3uL2Meq41aMrqVtY9hmlVHOEdXaQ,16-554-376-5494,furiously. daringly regular dolphins cajole. pending reques
747.07,Supplier#000006041,GERMANY,158495,Manufacturer#5,"Jw,ESx5IAP095zpqj",17-203-709-1420,e silent pinto beans affix special accounts: fu
675.86,Supplier#000007700,FRANCE,127699,Manufacturer#5,OWhb9d LiM3SPf,16-435-671-9407, furiously according to the daringly special accounts. final pinto bean
519.24,Supplier#000006844,GERMANY,66843,Manufacturer#5,jV1FWhhTrqU01mfxrj uPQ,17-123-209-1299,"sly deposits. ironic theodolites wake permanently about the express, regular ideas. furiously reg"
455.26,Supplier#000007440,ROMANIA,52429,Manufacturer#1,MX2gFyZ Rraf,29-674-945-7616,tornis after the carefully bold deposits grow slyly among the quickly regular requests. blithely sp
441.48,Supplier#000005110,FRANCE,25109,Manufacturer#3,"dA6ZZ7VlNBQjgnJJAaXspeT0XF5fIaSMolIx,eu",16-915-186-9710,"e final, special platelets. accounts poach across the blithely regular pinto beans. carefu"
406.59,Supplier#000000925,ROMANIA,90924,Manufacturer#1,vXDWBL0AYSnOG2c1UZXkUzMCqF7b830I7wnxeY6,29-398-723-8226,gular packages haggle at the bli
365.67,Supplier#000007014,ROMANIA,189459,Manufacturer#1,b9M0vDFyE27SEeGYC8j,29-978-161-7278,thely silent packages. final dinos use carefully. furiously regular deposit
354.14,Supplier#000003626,FRANCE,101115,Manufacturer#4,Lgo11mKmahCtGpR,16-378-648-1055,tes. blithely special excuses integrate slyly. furiously 
339.82,Supplier#000002916,RUSSIA,67903,Manufacturer#1,SGd5VGKVcK2BZmEoKTfh0GxYy2oBlbucMgld,32-673-876-3048,unts breach furiously against the pac
210.89,Supplier#000006759,FRANCE,164242,Manufacturer#2,hlC5tly4sIkp,16-843-345-1679,"g, ironic deposits run blithely even requests. quickly special sauternes abo"
107.22,Supplier#000007389,ROMANIA,119855,Manufacturer#5,qkOHXGSSopBP,29-446-540-7488,ly special instructions cajole carefully carefully silent
69.05,Supplier#000002106,FRANCE,157075,Manufacturer#4,rn3IkWtXe3UVnE9xyF8gxHgr,16-609-473-8406,uriously silent instructions? final dep
69.05,Supplier#000002106,FRANCE,172105,Manufacturer#4,rn3IkWtXe3UVnE9xyF8gxHgr,16-609-473-8406,uriously silent instructions? final dep
65.65,Supplier#000003376,UNITED KINGDOM,120863,Manufacturer#2,"qJMWpmBk,wpy Vk9Z3hxKMPE7lYLyT",33-750-995-8411,"usual, ironic theodolites use blithely carefully express packages. requests boost. fur"
41.97,Supplier#000005409,RUSSIA,102898,Manufacturer#4,DeSUfje m tIE2,32-825-711-7980,l deposits use fluffily regular instructions. carefully unusual accounts affix quickly. 
18.04,Supplier#000003355,GERMANY,55839,Manufacturer#5,ALYGsI2zCtbPrzXfPAtYfdVQAM,17-678-538-7925, blithely slow ideas. quickly ironic packages affix along the
8.77,Supplier#000004598,UNITED KINGDOM,14597,Manufacturer#4,ZNeCx30Ju54ve267z1FNvJJXU59Qi,33-502-656-6262,ng to the slyly pending requests 
-44.14,Supplier#000007067,UNITED KINGDOM,29560,Manufacturer#4,PM3jceGg5xpI6uHMuYOlV5tm0n,33-413-651-8610,ithely carefully bold requests.
-82.72,Supplier#000005360,FRANCE,55359,Manufacturer#3,e8bBlQ0sPrGqwDCwzYoZOGUcdtXu0S,16-489-531-3312,"quests. fluffily final courts along the regular, final foxes wake q"
-207.89,Supplier#000002305,UNITED KINGDOM,72304,Manufacturer#3,1VfYM63esbrSgIvOndDCGBCfL,33-791-663-6753,"uickly regular accounts: excuses sleep bold, ironic requests. thin, final deposits"
-244.96,Supplier#000001112,UNITED KINGDOM,6111,Manufacturer#5,"KHhXJgeZbnkWg19,m",33-503-785-9446,ubt quickly final pinto beans. express decoys integrate slyly carefully final requests. f
-258.71,Supplier#000007578,ROMANIA,57577,Manufacturer#5,iifQqkKc1jwnvTvdpn,29-432-333-1258,ounts sleep furiously along the b
-329.9,Supplier#000005751,RUSSIA,5750,Manufacturer#5,u5vAFEwm6qQCo1Vl65,32-530-894-8442, even deposits sleep fluffily. blithely unusual requests wake 
-335.47,Supplier#000000212,GERMANY,62693,Manufacturer#4,2xydWHdizwUzb4i6R0T,17-617-724-5874,"c instructions cajole carefully unusual, regul"
-340.05,Supplier#000001947,FRANCE,109436,Manufacturer#5,GNP8c6jCvxGka9QelXQTt7HRtWd,16-781-356-4399,"lites alongside of the express, ironic requests cajole ruthlessly "
-344.66,Supplier#000001428,GERMANY,116405,Manufacturer#3,"Gx8, 5K3o,4c2Y600L96Wfis",17-687-376-8613,l theodolites serve quickly regular foxes. instructi
-349.29,Supplier#000008365,RUSSIA,93346,Manufacturer#3,4T2TS4liWu,32-249-537-7838,ernes: quickly unusual ideas maintain quickly. slyly bus
-351.41,Supplier#000006091,GERMANY,168542,Manufacturer#3,rXCueaPHbc57QAkB,17-370-426-5206,"ve the ironic accounts. express, ironic deposits"
-389.86,Supplier#000004317,ROMANIA,149288,Manufacturer#4,uZ2JmcFAfmgBHFnj MAdLoQWVtxV0S,29-259-919-1658,uriously. silently regular foxes promise across the regular accounts. quickly unusual foxes wak
-397.91,Supplier#000005476,GERMANY,127939,Manufacturer#5,"6l4tcdP,rA",17-802-655-8002,"sual accounts sleep quickly across the quickly final packages. bold, final re"
-398.68,Supplier#000006894,FRANCE,169345,Manufacturer#3,szKCGzC4Uhl0L,16-943-753-5572, silent pinto beans haggl
-417.15,Supplier#000008474,ROMANIA,23469,Manufacturer#3,Vbbr5uSzmzOKX UwOKcmm90uIHdnTxkzcooweg8V,29-167-952-8672, wake carefully. slyly bold re
-487.07,Supplier#000002841,UNITED KINGDOM,127816,Manufacturer#3,bxEZTV7a9cgEy1UKt0M3,33-688-720-2476,al requests sleep. final requests mold slyly. carefully final packages amon
