l_orderkey,revenue,o_orderdate,o_shippriority
5386149,73087.3446,1995-03-03,0
5417540,73063.8494,1995-02-08,0
1365700,73062.3224,1995-02-21,0
2680960,73030.6632,1995-01-22,0
4871841,73016.5656,1994-12-02,0
1995457,73016.37,1995-01-03,0
3866466,73000.4418,1994-12-11,0
4555456,72996.2524,1995-01-03,0
1895392,72985.7524,1995-02-19,0
5884961,72984.0048,1994-11-27,0
4243424,72964.7078,1995-02-05,0
5807361,72952.803,1994-12-25,0
5348581,72938.0763,1995-01-30,0
2740449,72916.5422,1995-02-07,0
337734,72899.9216,1994-12-28,0
2917702,72884.511,1994-12-20,0
2281127,72867.762,1994-11-17,0
3901733,72863.053,1995-02-06,0
5321511,72862.2108,1995-01-30,0
198279,72857.2296,1994-12-26,0
73735,72832.0005,1994-12-17,0
985415,72805.2846,1995-01-16,0
5587556,72784.4075,1994-11-21,0
5160998,72779.2244,1995-02-22,0
5606819,72774.1918,1995-02-22,0
2606278,72767.0554,1995-01-20,0
317382,72766.2936,1995-01-23,0
1818852,72758.3616,1995-02-24,0
2382721,72738.2872,1994-12-26,0
2502916,72734.9184,1995-01-09,0
4856385,72726.4086,1995-02-16,0
3254848,72714.546,1995-02-28,0
2001187,72710.6688,1994-12-05,0
787972,72706.4896,1994-12-23,0
718624,72675.4636,1995-01-04,0
5754340,72650.6354,1995-01-08,0
4962720,72629.8896,1994-11-30,0
2469153,72614.5154,1995-02-26,0
4105122,72602.88,1994-11-25,0
1897792,72585.5177,1995-02-26,0
4687456,72568.5374,1994-12-19,0
3347456,72560.5881,1994-11-10,0
5282147,72543.6712,1994-12-25,0
3849985,72543.2265,1995-02-09,0
3061062,72531.87,1995-02-19,0
1959137,72525.348,1995-01-18,0
949280,72522.864,1994-12-11,0
5168643,72509.6334,1995-01-20,0
2753537,72499.4644,1995-01-28,0
3668263,72482.8286,1995-01-10,0
4469728,72467.856,1994-12-06,0
3853923,72452.2836,1994-12-31,0
1635521,72428.16,1994-12-14,0
4498691,72410.2676,1994-12-23,0
4685031,72395.9424,1994-11-10,0
4672897,72379.0245,1995-01-05,0
5070178,72365.1668,1994-11-26,0
1950211,72360.2408,1995-02-14,0
5825312,72332.0892,1994-12-20,0
5206150,72327.7478,1995-02-26,0
4027843,72309.4,1995-01-01,0
1218721,72304.32,1995-02-20,0
3863393,72293.6548,1995-02-12,0
1948321,72287.7228,1995-02-27,0
3911393,72259.4168,1994-11-25,0
3833223,72256.932,1994-12-26,0
1335207,72170.9205,1995-02-24,0
1548326,72141.96,1994-12-08,0
4074688,72140.64,1995-02-03,0
3906183,72132.0978,1995-03-02,0
959876,72096.8924,1995-02-11,0
1697223,72080.0424,1995-01-17,0
1688833,72079.2816,1994-12-18,0
2353826,72074.2325,1995-02-23,0
1554276,72062.9476,1995-02-03,0
2556640,72024.9796,1995-01-22,0
5571813,72023.7504,1994-11-14,0
5700135,72016.4996,1995-02-04,0
622179,71976.9085,1995-03-02,0
1539494,71964.628,1994-11-20,0
2500515,71896.8885,1995-01-12,0
1167107,71892.1248,1995-01-05,0
2126146,71860.464,1995-01-01,0
2076864,71847.0203,1995-01-12,0
1181124,71834.9,1995-01-06,0
3344357,71821.4673,1994-12-31,0
4643237,71818.65,1994-12-31,0
2314532,71812.02,1994-12-30,0
89639,71793.8536,1994-12-19,0
4318375,71776.2944,1994-12-07,0
3566209,71754.5316,1994-12-04,0
1649636,71744.236,1995-01-22,0
1905092,71729.532,1994-12-12,0
1445122,71685.214,1995-02-10,0
2001956,71677.1934,1994-12-06,0
2247591,71672.1318,1994-11-26,0
944551,71670.8034,1995-01-09,0
5237733,71670.6126,1995-02-03,0
2081927,71662.51,1994-11-09,0
3081862,71632.044,1994-12-18,0
5098627,71624.3878,1995-02-09,0
5559649,71615.328,1995-02-06,0
4974757,71577.7485,1995-02-24,0
4912739,71561.9102,1995-01-28,0
1680038,71556.1696,1994-12-21,0
4398881,71549.5564,1995-02-19,0
3297218,71520.6629,1995-01-30,0
3668384,71514.9867,1995-01-06,0
3959106,71499.4728,1994-12-10,0
1496963,71497.7494,1994-11-28,0
2581126,71488.1337,1994-12-13,0
5536325,71484.9801,1995-01-15,0
928517,71478.5884,1995-02-22,0
2607586,71473.582,1995-01-15,0
4540869,71464.0223,1995-01-29,0
96005,71437.269,1994-11-24,0
4407843,71400.2996,1995-02-24,0
481665,71394.4,1994-11-14,0
1199301,71380.4652,1994-12-25,0
4200998,71373.9843,1995-01-14,0
2175815,71333.0712,1995-02-21,0
3419589,71326.3398,1995-02-15,0
1549734,71325.3814,1994-11-08,0
1140608,71323.416,1995-01-01,0
5041891,71320.4016,1994-12-09,0
3140325,71309.0796,1994-11-19,0
1801089,71302.6088,1995-02-17,0
1938182,71301.9152,1994-12-06,0
1511556,71276.7296,1994-11-24,0
5256263,71276.7158,1994-12-17,0
519494,71275.0041,1995-02-12,0
2289185,71191.4938,1994-12-21,0
5869605,71171.2386,1994-12-06,0
1743623,71169.3216,1994-11-29,0
5951361,71138.2686,1994-11-18,0
5386375,71132.729,1995-02-11,0
5853633,71126.0656,1995-01-29,0
5998403,71122.215,1994-12-01,0
4737542,71112.6164,1995-01-01,0
5503107,71100.0592,1995-01-14,0
3748996,71099.1376,1994-12-27,0
5618983,71091.4227,1994-11-20,0
3150242,71079.5502,1994-12-25,0
1820961,71078.3866,1994-12-13,0
3193700,71071.5894,1994-12-18,0
5340546,71040.408,1995-01-29,0
243713,71023.54,1995-02-10,0
2173986,71015.3378,1995-02-21,0
2337188,71011.9696,1995-02-01,0
3582853,70996.4306,1995-01-23,0
4806788,70982.0578,1995-01-22,0
1222914,70980.3976,1995-01-02,0
1655878,70962.894,1994-12-03,0
4223395,70960.934,1994-12-24,0
5163974,70955.7632,1995-03-02,0
5607075,70921.4128,1995-02-01,0
4378853,70916.391,1995-02-16,0
1655461,70914.5339,1994-12-26,0
3617573,70912.917,1994-11-17,0
4305280,70909.8192,1994-11-17,0
3382082,70898.0818,1995-01-12,0
4103207,70881.269,1995-01-01,0
5856163,70859.964,1995-03-02,0
2460128,70851.324,1995-02-14,0
1121763,70840.3125,1995-02-05,0
654656,70839.5696,1995-02-19,0
1818087,70815.2918,1994-11-30,0
5222886,70814.122,1995-01-28,0
2347716,70809.3705,1995-02-08,0
4594113,70798.8655,1995-02-26,0
2678341,70773.138,1995-01-26,0
1310213,70754.328,1994-11-14,0
4407302,70749.194,1995-01-29,0
3506720,70746.7948,1994-12-10,0
5735013,70741.2648,1995-02-08,0
4114977,70692.1683,1995-02-25,0
2359169,70656.8681,1994-12-06,0
4312133,70639.7316,1994-12-18,0
1410274,70622.806,1995-01-08,0
1755619,70619.6516,1995-01-01,0
4140324,70611.4476,1995-03-01,0
4500646,70611.156,1994-11-20,0
3738659,70580.2654,1995-01-26,0
4999751,70547.3868,1995-02-05,0
3608323,70541.64,1994-12-02,0
1851651,70519.5309,1994-11-21,0
3339616,70483.0248,1995-01-12,0
645766,70470.076,1995-01-12,0
4103875,70454.65,1995-01-28,0
5837444,70449.9657,1994-12-06,0
4087748,70444.062,1995-02-18,0
4612998,70411.5265,1994-12-25,0
2118598,70390.4952,1995-02-13,0
5984134,70354.2448,1995-02-23,0
1568965,70344.3087,1995-01-16,0
3325861,70339.957,1995-01-11,0
1989287,70338.455,1995-01-22,0
1396871,70326.342,1995-01-30,0
4260771,70323.1148,1994-12-07,0
4048962,70318.6845,1995-01-28,0
4755328,70316.694,1995-02-20,0
758887,70308.9387,1995-01-08,0
3911937,70307.82,1994-11-21,0
5137380,70299.1575,1994-12-08,0
3175365,70295.82,1995-01-29,0
5769985,70290.5996,1994-11-27,0
2940839,70288.9231,1995-01-30,0
4244326,70285.0296,1994-12-19,0
2915718,70233.81,1995-01-18,0
2531585,70225.6104,1995-02-24,0
873670,70182.9144,1994-12-23,0
3184771,70181.424,1995-02-20,0
3669856,70174.554,1995-02-03,0
2784805,70147.1486,1995-02-13,0
3647744,70133.5125,1995-02-26,0
5202373,70126.8435,1995-01-05,0
5984993,70123.1764,1995-01-30,0
1795680,70117.749,1994-12-26,0
4446917,70105.714,1994-12-11,0
2344514,70095.48,1994-12-22,0
5107617,70062.3168,1994-11-18,0
2517829,70040.0706,1994-12-21,0
1533253,70025.1244,1994-12-07,0
2244001,70016.2525,1995-01-02,0
1560352,70012.944,1995-01-26,0
4376838,69996.6588,1995-01-13,0
3575715,69993.5724,1995-01-04,0
5216578,69992.8888,1994-12-21,0
4057795,69990.4278,1994-12-18,0
2273249,69954.3936,1995-02-08,0
1814690,69950.8921,1995-01-02,0
5478500,69945.954,1994-11-27,0
3466720,69939.4696,1995-01-31,0
3596771,69921.7596,1995-01-02,0
1954179,69907.7457,1995-01-03,0
4869700,69882.5799,1995-01-06,0
1674337,69868.9173,1995-01-13,0
5795911,69868.0039,1995-01-29,0
2017248,69857.2008,1994-11-11,0
1074374,69851.9108,1994-12-09,0
2003491,69830.2218,1994-11-29,0
5384099,69810.7048,1994-11-30,0
2329505,69792.66,1994-12-28,0
4389510,69775.824,1994-11-14,0
2650625,69759.9944,1995-02-02,0
5550438,69721.407,1995-02-23,0
3067904,69693.49,1995-02-27,0
1051172,69688.6108,1994-11-18,0
1292512,69683.5422,1994-12-25,0
1733286,69680.772,1995-01-04,0
2461218,69676.1208,1995-02-05,0
142211,69632.38,1994-11-15,0
4082886,69584.925,1995-02-10,0
3362435,69572.1144,1995-03-02,0
1085991,69568.7136,1995-01-20,0
1147874,69559.672,1994-11-25,0
655556,69533.4123,1995-01-07,0
2464034,69530.058,1994-11-15,0
1230918,69527.742,1995-01-25,0
3910470,69512.3724,1994-12-05,0
69670,69503.765,1995-02-14,0
2102629,69503.7441,1994-12-25,0
145283,69490.9584,1995-01-08,0
4567968,69488.566,1995-02-24,0
708577,69459.747,1994-11-15,0
4211586,69446.108,1995-01-05,0
4689957,69441.0876,1995-01-21,0
4645283,69413.292,1994-12-07,0
2744513,69400.9928,1995-02-19,0
5448292,69393.7504,1994-12-25,0
3680034,69356.83,1994-11-30,0
537765,69310.556,1994-12-08,0
2683107,69292.4544,1995-01-12,0
1605893,69289.7404,1994-12-25,0
1853569,69283.68,1994-11-13,0
4577856,69283.608,1994-11-11,0
2397764,69277.9044,1994-12-19,0
2321857,69263.028,1994-12-04,0
3465191,69257.2012,1995-01-08,0
4028452,69255.42,1994-12-05,0
2509766,69255.264,1995-01-03,0
2406209,69251.7144,1994-11-10,0
3895138,69250.7344,1994-12-31,0
1917508,69238.662,1994-11-27,0
3463266,69221.7414,1994-11-25,0
4218085,69219.5504,1994-12-07,0
2015143,69211.8912,1994-11-30,0
862562,69188.1399,1994-12-25,0
2576258,69187.461,1994-12-06,0
5440740,69182.4013,1995-01-10,0
2783587,69157.935,1994-12-28,0
5696741,69114.0717,1995-01-04,0
2188644,69086.0448,1995-02-16,0
3014048,69060.2,1995-02-10,0
5425254,69060.0708,1994-11-26,0
495107,69043.9872,1995-01-22,0
3440256,69015.8686,1994-12-22,0
2895811,69013.6818,1994-12-04,0
1430917,68986.2035,1995-02-15,0
3546816,68985.2988,1994-12-18,0
866471,68970.6632,1995-03-03,0
3021249,68959.1223,1995-02-03,0
3809063,68951.0024,1995-01-23,0
4615879,68949.7752,1995-01-13,0
234695,68949.4422,1995-01-05,0
6211,68947.086,1994-11-24,0
4399239,68923.416,1994-12-29,0
3147974,68899.1877,1994-12-09,0
2199331,68888.0808,1995-01-06,0
4477639,68859.7052,1995-01-06,0
3671238,68845.0088,1995-02-07,0
5916134,68832.5196,1994-12-28,0
4532423,68801.7535,1995-01-15,0
2312103,68783.2992,1994-11-12,0
3079076,68782.2408,1994-12-16,0
80838,68768.8208,1994-11-28,0
3901024,68758.2504,1995-01-03,0
5014691,68728.028,1995-02-03,0
1874977,68703.022,1994-12-01,0
1210660,68700.793,1995-02-24,0
1964065,68690.4036,1994-11-22,0
704418,68675.424,1995-01-01,0
1249158,68636.3766,1995-01-01,0
2386976,68629.45,1994-11-27,0
1377959,68625.9424,1994-11-11,0
3409827,68531.98,1995-03-01,0
5306912,68516.1828,1994-11-13,0
439174,68512.4832,1994-12-30,0
4972609,68504.6076,1995-03-02,0
274944,68450.4489,1994-12-09,0
2044514,68432.553,1994-11-26,0
809698,68400.9888,1994-12-21,0
204901,68399.088,1995-02-19,0
5479302,68377.95,1995-02-08,0
5312198,68376.766,1995-01-28,0
499494,68372.3016,1995-01-25,0
2593862,68293.992,1995-01-07,0
3442213,68290.9828,1995-01-31,0
502181,68268.1768,1994-12-30,0
1455109,68267.5056,1995-01-26,0
3698114,68256.3819,1995-03-01,0
4926016,68247.7206,1994-12-13,0
603233,68243.5488,1995-02-22,0
3319523,68239.6524,1994-11-28,0
3355458,68197.68,1994-11-15,0
1989282,68183.749,1994-12-09,0
3354784,68171.376,1995-01-28,0
1212325,68171.11,1995-02-01,0
4752806,68159.3392,1995-01-23,0
3482405,68149.19,1995-01-20,0
5142853,68126.385,1995-01-05,0
4152516,68121.2376,1995-01-01,0
1239107,68109.741,1995-01-04,0
5661507,68078.7209,1995-01-19,0
4381831,68074.3035,1994-11-15,0
2941894,68072.5962,1994-12-10,0
4127875,68058.2318,1995-02-05,0
1244614,68054.922,1994-12-13,0
5549220,68034.2652,1994-11-26,0
4257668,68025.763,1995-01-10,0
2472192,68018.9564,1995-02-03,0
4459552,68015.0562,1995-01-14,0
1573761,67998.7256,1995-01-30,0
2531172,67990.7862,1994-12-23,0
5041861,67957.2028,1995-02-11,0
3068129,67937.184,1995-01-09,0
4290785,67935.3296,1995-02-27,0
3315393,67931.0632,1995-02-13,0
3911297,67918.4208,1995-01-05,0
2689094,67915.9465,1994-12-21,0
4708513,67901.6448,1994-11-20,0
3851333,67885.3128,1995-01-04,0
1529473,67861.395,1995-02-05,0
4492166,67860.3744,1994-12-13,0
892964,67848.9892,1995-02-15,0
4155973,67848.6084,1995-01-06,0
1458018,67832.6526,1995-01-03,0
5611170,67824.5082,1995-02-21,0
5514757,67824.3385,1994-12-14,0
1402085,67799.801,1995-02-06,0
1272708,67791.15,1994-12-25,0
1973281,67787.097,1995-01-28,0
3320869,67783.68,1994-12-18,0
3194211,67781.7,1994-11-14,0
5868359,67769.4873,1994-11-24,0
511333,67758.3035,1995-02-12,0
3486336,67744.5,1995-01-16,0
2395936,67739.529,1995-01-09,0
1005063,67721.96,1995-01-01,0
2918210,67708.5026,1994-12-17,0
3711013,67707.5434,1995-02-02,0
1179043,67690.6384,1995-02-18,0
2221319,67689.92,1995-02-16,0
3229958,67681.1984,1995-02-03,0
3500803,67662.9984,1994-12-29,0
785668,67656.7624,1995-01-03,0
4333924,67632.7236,1995-02-11,0
1533028,67561.6161,1994-12-26,0
1907808,67529.3952,1995-01-06,0
5248930,67525.5315,1994-12-24,0
3393318,67515.8382,1995-02-12,0
3975650,67500.6,1995-01-16,0
3600355,67472.744,1994-12-31,0
770374,67462.2312,1995-01-01,0
786948,67429.4732,1994-12-26,0
1746145,67375.9746,1994-12-20,0
5678752,67363.7976,1995-01-23,0
3992485,67358.7468,1994-11-18,0
1875490,67354.4644,1994-12-23,0
1023203,67350.066,1994-12-14,0
342117,67348.5032,1995-02-28,0
4742759,67321.3648,1994-12-17,0
4158085,67320.9,1995-01-12,0
4486371,67313.3474,1995-01-13,0
845825,67303.9731,1994-11-22,0
5333633,67297.5016,1995-02-16,0
5254214,67290.498,1995-01-31,0
920545,67289.1877,1995-01-19,0
5185729,67273.4867,1994-11-10,0
3155136,67256.7489,1995-01-14,0
5010403,67251.2544,1995-01-29,0
2522469,67250.2706,1995-02-05,0
4047719,67224.885,1995-02-11,0
3438976,67215.096,1994-12-24,0
1369094,67187.9425,1995-01-07,0
4372771,67177.1076,1995-02-06,0
3394657,67160.1185,1995-02-02,0
1982532,67153.1372,1994-12-26,0
54468,67149.7377,1994-12-15,0
2421894,67138.932,1994-11-23,0
5118368,67129.4016,1995-02-03,0
5961798,67102.2,1994-12-01,0
654498,67101.688,1995-02-23,0
2313731,67098.2509,1995-02-02,0
4610851,67084.1472,1994-12-07,0
2065507,67079.504,1995-02-04,0
1816453,67055.7424,1994-12-20,0
14470,67031.5761,1995-01-25,0
1646021,67018.688,1994-12-30,0
657378,67011.0,1995-01-02,0
5758496,66992.067,1994-12-25,0
5526404,66963.9985,1994-12-03,0
5212740,66947.7536,1995-02-12,0
4022438,66930.79,1995-02-15,0
5279845,66930.096,1994-12-19,0
738497,66918.7152,1995-02-14,0
2506689,66894.7892,1994-11-28,0
273284,66874.812,1994-12-10,0
1844099,66845.4864,1994-12-14,0
5968544,66813.9192,1995-01-21,0
276260,66785.922,1994-12-16,0
671714,66785.6792,1995-02-08,0
1568804,66777.9035,1994-12-13,0
3860071,66776.9534,1994-11-18,0
5790053,66751.959,1995-01-22,0
1035653,66738.8624,1995-01-30,0
4640775,66737.2235,1994-12-03,0
5861058,66727.8428,1994-12-24,0
300226,66712.21,1995-02-24,0
4531298,66702.6514,1995-01-02,0
2660548,66689.0914,1995-02-05,0
2355875,66678.7095,1994-12-05,0
953669,66668.0875,1994-12-06,0
5163879,66661.8168,1994-12-27,0
1423776,66646.8,1994-12-05,0
1137761,66641.104,1995-02-28,0
4580418,66638.9014,1995-01-13,0
826182,66630.96,1995-02-26,0
1881476,66624.8597,1995-01-19,0
2361734,66598.7322,1995-01-25,0
271366,66591.8839,1995-02-28,0
5806081,66588.844,1994-12-13,0
2949283,66582.456,1994-12-04,0
3691012,66534.029,1995-01-16,0
536707,66521.3445,1995-01-17,0
4188480,66514.9,1994-11-19,0
4278149,66491.7162,1994-11-06,0
2199014,66473.984,1995-01-01,0
1539170,66469.9622,1995-01-30,0
4725216,66465.7525,1995-03-03,0
2367461,66448.4742,1995-01-21,0
3525056,66438.6326,1994-12-19,0
3783750,66436.098,1994-11-11,0
4189121,66385.1085,1995-02-10,0
2428581,66369.4362,1995-01-11,0
4640132,66351.744,1995-02-26,0
1664194,66337.74,1994-12-27,0
3755041,66298.9984,1994-12-17,0
4542240,66288.05,1994-12-28,0
1760995,66277.7652,1995-02-04,0
1108066,66260.8674,1994-12-09,0
4649861,66254.5968,1994-12-15,0
2551334,66239.799,1994-12-13,0
4497477,66238.0313,1995-02-05,0
1569348,66185.74,1994-12-08,0
4439172,66176.2192,1995-01-14,0
5880032,66171.3492,1994-11-10,0
4620992,66171.2108,1995-02-05,0
2268519,66158.672,1994-12-19,0
5626914,66147.6942,1995-02-05,0
335907,66144.0768,1994-12-25,0
2789953,66140.5176,1994-12-22,0
2637090,66118.479,1995-01-19,0
4370820,66115.368,1994-12-27,0
2188256,66100.9218,1995-02-08,0
3896546,66087.9372,1995-02-09,0
706592,66086.2067,1994-11-24,0
3774436,66080.3962,1994-12-11,0
4861956,66078.0,1994-11-26,0
2367299,66076.9079,1994-12-06,0
4871233,66076.13,1995-02-24,0
5709831,66024.931,1994-12-04,0
5586467,66020.16,1994-11-16,0
927905,66014.3088,1994-11-16,0
3661091,65999.34,1995-02-17,0
5623781,65998.8329,1994-11-26,0
4223840,65992.2494,1995-02-16,0
779936,65947.3308,1995-03-02,0
1913829,65926.5465,1994-11-22,0
1115078,65924.75,1994-11-20,0
3179616,65924.4762,1994-11-24,0
89185,65916.9328,1995-01-15,0
4965920,65908.356,1994-12-29,0
450822,65906.8956,1994-12-04,0
822499,65898.6512,1995-02-06,0
4398658,65862.5772,1995-02-18,0
2251046,65802.1946,1995-02-17,0
3797411,65795.9148,1995-01-15,0
4968194,65779.4918,1995-01-27,0
5246630,65761.4882,1994-12-20,0
1468166,65751.9932,1994-12-28,0
5790689,65682.8928,1994-12-31,0
2414594,65661.8904,1994-12-20,0
1624197,65627.3475,1994-12-10,0
1806437,65608.7852,1994-12-03,0
4601511,65604.6652,1995-02-08,0
3764994,65600.5432,1994-12-09,0
4658945,65591.6755,1995-02-26,0
3567687,65591.248,1994-11-27,0
44576,65590.8536,1994-12-26,0
1324580,65572.046,1995-01-07,0
4364064,65558.1637,1995-02-26,0
3669763,65545.6404,1995-01-21,0
4353058,65542.05,1995-02-13,0
3247456,65538.1276,1995-02-25,0
2350336,65517.552,1995-02-15,0
161351,65496.6684,1995-02-19,0
3239846,65465.35,1994-12-30,0
5048036,65464.5952,1994-12-02,0
5929795,65454.6474,1994-12-28,0
5998272,65440.8,1995-01-14,0
4323488,65429.9454,1995-01-10,0
1375044,65405.1215,1995-02-11,0
3819524,65396.781,1995-01-10,0
3784928,65395.53,1994-12-27,0
490725,65378.5044,1994-11-15,0
2397570,65377.37,1994-12-16,0
1641664,65364.4278,1994-12-17,0
5023683,65363.6052,1994-12-18,0
859047,65352.3748,1994-11-28,0
1148771,65342.295,1995-02-22,0
652325,65321.634,1995-01-30,0
4518501,65316.537,1994-12-10,0
4335303,65316.3291,1995-01-13,0
3717509,65311.2802,1995-01-24,0
3781955,65269.2152,1994-11-24,0
320391,65268.6336,1994-12-26,0
5930531,65252.8899,1995-01-05,0
4556449,65248.5498,1994-12-17,0
1016388,65241.7692,1995-01-27,0
5100551,65234.0466,1995-02-06,0
3058883,65179.044,1994-12-15,0
5733536,65177.982,1995-02-21,0
5480097,65177.55,1994-12-06,0
968770,65176.02,1994-11-20,0
1918788,65166.588,1994-12-24,0
15139,65150.1068,1994-11-20,0
2279045,65121.8088,1994-11-17,0
1526339,65112.4158,1994-12-29,0
4377667,65106.146,1995-01-04,0
2490240,65097.476,1994-12-08,0
5703616,65080.9242,1995-01-18,0
4683712,65077.1964,1995-01-10,0
503010,65068.731,1994-12-31,0
1246048,65066.6398,1994-12-21,0
5730755,65059.6295,1995-03-02,0
2946407,65043.007,1995-02-23,0
477152,65034.84,1994-12-10,0
4308551,65033.514,1995-01-12,0
1270914,64999.76,1994-12-15,0
1135717,64982.976,1994-12-20,0
5907396,64981.2816,1994-11-18,0
804128,64957.1456,1994-11-28,0
415075,64936.794,1994-12-28,0
1188775,64935.9426,1995-01-13,0
2487105,64908.7822,1995-02-08,0
3094946,64900.4408,1995-01-14,0
5841700,64893.6596,1995-02-21,0
5081250,64889.556,1995-02-10,0
728807,64879.4094,1995-02-07,0
5475524,64874.34,1994-12-26,0
1774215,64873.293,1995-01-14,0
5664356,64839.0111,1994-12-09,0
2097124,64829.9344,1995-02-05,0
3875173,64813.77,1995-01-21,0
3507682,64803.543,1995-01-01,0
2075104,64803.01,1995-02-26,0
4104290,64802.1576,1994-12-13,0
5856708,64787.4744,1995-02-14,0
261156,64783.122,1995-02-18,0
1789888,64758.3745,1994-12-03,0
975138,64739.0804,1994-11-26,0
1902918,64733.2128,1994-11-30,0
5867840,64709.2915,1995-01-06,0
5060199,64673.1551,1995-01-27,0
2445987,64665.4926,1994-11-22,0
3816899,64662.8256,1995-01-05,0
4557574,64662.5648,1995-02-04,0
1688544,64660.0032,1995-01-26,0
3768357,64648.297,1994-11-09,0
1676451,64648.08,1994-12-04,0
2848327,64639.2404,1995-01-28,0
4910533,64638.4851,1995-02-26,0
5575428,64618.7106,1994-12-21,0
4715073,64615.788,1994-12-16,0
4643041,64604.628,1994-11-29,0
4854724,64598.9253,1994-12-30,0
4021761,64557.3663,1995-01-20,0
1862918,64478.0976,1995-02-06,0
2919588,64476.0072,1994-12-05,0
3149921,64468.6718,1994-12-17,0
4900262,64427.0192,1995-02-07,0
5903041,64405.7408,1995-02-07,0
1753125,64393.4382,1995-02-16,0
4218464,64391.25,1995-01-18,0
4635943,64386.24,1994-12-04,0
2504929,64379.6,1994-12-25,0
4519972,64349.8291,1995-02-01,0
568548,64344.2952,1994-12-14,0
1691650,64343.6157,1994-12-19,0
1345504,64336.6417,1994-12-06,0
3022209,64318.149,1994-12-09,0
5631751,64314.189,1995-01-10,0
5720289,64309.9228,1995-02-18,0
3808902,64299.5433,1995-01-10,0
3677441,64292.5806,1995-02-18,0
901607,64259.4705,1994-12-02,0
2191585,64257.4638,1995-01-07,0
2373217,64216.883,1994-12-24,0
426917,64208.9492,1995-02-28,0
5213568,64208.928,1994-11-14,0
5382146,64179.131,1994-11-27,0
1021223,64158.9928,1994-12-21,0
3881574,64156.3308,1995-01-02,0
4646596,64155.096,1995-01-09,0
3599938,64148.0568,1994-12-16,0
1637988,64124.4968,1994-12-11,0
709249,64113.5345,1995-01-22,0
582852,64095.1344,1994-12-02,0
3057476,64090.2684,1995-02-01,0
1678275,64020.1072,1995-01-14,0
1061121,64018.5216,1994-12-28,0
925575,63998.232,1995-01-10,0
4424737,63996.5773,1995-02-12,0
511686,63990.7002,1995-01-12,0
712423,63986.8454,1995-02-24,0
3669187,63981.9098,1995-02-28,0
1540608,63957.74,1995-02-08,0
3645350,63948.6225,1995-01-27,0
5464773,63933.489,1994-11-16,0
4826949,63927.2822,1995-01-14,0
1008804,63924.077,1995-02-06,0
16480,63922.7589,1994-12-07,0
4401221,63917.1142,1994-12-19,0
1230759,63902.3166,1995-02-20,0
2667780,63900.576,1994-12-30,0
5761762,63864.5898,1994-11-18,0
4512930,63857.7918,1995-01-05,0
3399201,63857.575,1995-01-18,0
5928096,63848.9808,1994-11-18,0
204802,63845.376,1994-11-26,0
1321188,63821.1919,1994-12-04,0
1187392,63814.7874,1995-01-10,0
3915623,63769.9394,1995-01-17,0
4395014,63742.3836,1994-12-15,0
5907489,63725.088,1994-12-31,0
5620547,63724.59,1995-02-15,0
5081665,63722.4402,1994-12-03,0
2856453,63684.155,1995-01-18,0
4399301,63647.707,1994-12-10,0
4652262,63643.708,1995-01-05,0
1499591,63635.4636,1994-12-28,0
3516770,63634.692,1994-12-07,0
475648,63597.5518,1995-01-09,0
5084450,63587.0016,1995-01-25,0
2651495,63580.023,1994-11-27,0
1172103,63549.0432,1995-01-28,0
1772036,63539.4597,1995-01-20,0
3242471,63537.2745,1994-12-15,0
2350531,63518.3113,1995-01-15,0
3604996,63506.5269,1994-12-16,0
2529989,63506.3436,1995-01-16,0
3842722,63471.6096,1994-12-24,0
2526977,63466.6032,1995-01-15,0
468609,63436.0125,1995-01-07,0
195492,63428.65,1994-12-27,0
414786,63427.308,1995-01-20,0
5169889,63417.5378,1995-02-18,0
4419175,63410.4327,1995-02-26,0
2782822,63409.7226,1995-01-23,0
2613730,63398.8428,1994-12-14,0
4730982,63386.4996,1995-02-11,0
1475878,63380.5012,1994-12-29,0
5574279,63327.3864,1994-11-28,0
4823686,63303.268,1995-01-10,0
2940230,63205.5606,1995-01-04,0
4224229,63203.882,1995-01-12,0
2062368,63186.9504,1994-11-30,0
696993,63174.5424,1994-11-30,0
769895,63174.192,1994-11-15,0
4711394,63168.2978,1995-02-12,0
2937287,63158.362,1994-12-18,0
2256288,63152.756,1994-12-26,0
53317,63150.1612,1994-11-21,0
2278723,63143.064,1995-03-02,0
5631040,63125.096,1995-02-09,0
1311364,63088.8778,1995-01-18,0
1053412,63083.4739,1995-01-05,0
105860,63077.4263,1994-12-30,0
1633220,63051.641,1995-02-14,0
3483424,63045.45,1994-12-03,0
5150244,63035.065,1994-11-14,0
374467,62990.0977,1994-11-25,0
2499106,62985.4026,1994-12-09,0
4180199,62973.2367,1995-01-18,0
2900897,62944.844,1994-11-16,0
3436612,62939.6658,1994-12-12,0
3888417,62931.0528,1994-11-17,0
4661952,62915.08,1994-11-18,0
5117922,62910.3938,1994-11-23,0
4787335,62892.7769,1995-02-06,0
5554050,62867.5468,1994-12-09,0
2813990,62859.16,1994-12-12,0
2173891,62851.152,1994-12-14,0
2771843,62838.1194,1995-02-26,0
3670914,62821.5456,1994-12-17,0
1160199,62820.2039,1995-01-28,0
3539652,62799.2568,1994-12-12,0
2930464,62790.3578,1995-02-04,0
5876101,62787.1872,1994-11-10,0
2767527,62773.6896,1994-12-10,0
257606,62752.7883,1994-12-25,0
5745763,62714.1824,1994-12-15,0
4888514,62707.788,1994-12-19,0
